node,throughput,latency,receivedByte,numCoding
0,inf,0,20500,7
1,inf,0,29400,16
2,inf,0,28900,0
3,inf,0,22200,0
4,inf,0,45300,53
5,inf,0,35400,131
6,inf,0,46600,139
7,inf,0,62600,49
8,inf,0,31300,0
9,inf,0,28000,44
10,inf,0,14800,0
11,inf,0,34400,5
12,inf,0,20000,9
13,inf,0,23100,0
14,inf,0,17800,27
15,inf,0,9000,0
16,inf,0,9500,4
17,inf,0,18100,42
18,inf,0,17600,48
19,inf,0,17000,4
20,1616.47,0.0618632,10200,0
21,1069.59,0.0934934,9600,0
22,205.275,0.487151,9200,0
23,1901.08,0.0526016,9400,0
24,1119.17,0.0893518,8800,0
25,189.953,0.526445,5000,0
26,188.279,0.531127,8300,0
27,114.072,0.876638,7400,0
28,400.032,0.24998,6800,0
29,1789.88,0.0558698,7100,0
30,1327.17,0.0753481,6500,0
31,-nan,0,0,0
32,1913,0.052274,5300,0
33,921.504,0.108518,6100,0
34,103.204,0.968958,4300,0
35,967.963,0.10331,5200,0
36,108.171,0.92446,3800,0
37,120.621,0.829043,4100,0
38,2262.92,0.0441908,3900,0
39,118.408,0.844536,3800,0
