node,throughput,latency,receivedByte,numCoding
0,inf,0,56200,93
1,inf,0,47800,217
2,inf,0,52800,225
3,inf,0,54800,55
4,inf,0,31200,0
5,inf,0,10900,0
6,inf,0,10900,0
7,inf,0,64200,11
8,inf,0,36300,0
9,inf,0,36300,0
10,inf,0,51600,0
11,inf,0,51600,0
12,inf,0,60700,0
13,inf,0,60700,0
14,inf,0,38300,0
15,inf,0,30400,0
16,inf,0,47100,15
17,inf,0,46500,106
18,inf,0,61000,105
19,inf,0,61100,2
20,inf,0,20800,0
21,inf,0,38900,82
22,inf,0,33400,0
23,inf,0,26400,0
24,inf,0,69100,29
25,inf,0,69100,259
26,inf,0,61800,170
27,inf,0,77900,18
28,1375.45,0.0727034,9000,0
29,1828.87,0.0546787,8300,0
30,869.679,0.114985,8200,0
31,1313.09,0.0761562,10000,0
32,1078.78,0.0926972,8100,0
33,1515.02,0.0660057,10000,0
34,21.8615,4.57425,7200,0
35,634.414,0.157626,11800,0
36,21.8461,4.57747,7900,0
37,1620.5,0.0617094,10900,0
38,22.7097,4.4034,6900,0
39,877.674,0.113937,9700,0
40,-nan,0,0,0
41,12.349,8.09783,5100,0
42,22.7488,4.39583,7000,0
43,12.6679,7.89397,5000,0
44,23.2517,4.30077,7200,0
45,11.9744,8.35117,4600,0
46,29.8951,3.34503,7800,0
47,12.698,7.87526,5200,0
48,29.472,3.39305,8400,0
49,12.3533,8.095,5200,0
50,29.908,3.34358,7500,0
51,12.5229,7.98537,5200,0
52,30.4786,3.281,7600,0
53,31.532,3.17138,8400,0
54,31.2621,3.19876,7900,0
55,3003.38,0.0332958,9400,0
56,31.4045,3.18425,7500,0
57,29.9491,3.339,8800,0
58,1519.47,0.0658124,8600,0
59,1745.72,0.057283,10600,0
60,1527.63,0.0654608,7000,0
61,1702.6,0.0587338,9100,0
62,1433.81,0.0697442,8500,0
63,2314.26,0.0432104,7700,0
64,1697.21,0.0589204,10000,0
65,1055.52,0.0947398,8900,0
66,41.0629,2.43529,8200,0
67,32.9409,3.03574,8900,0
