node,throughput,latency,receivedByte,numCoding
0,inf,0,11300,0
1,inf,0,11300,0
2,inf,0,20500,0
3,inf,0,15900,0
4,inf,0,36000,0
5,inf,0,26000,52
6,inf,0,65400,65
7,inf,0,32700,0
8,inf,0,65000,0
9,inf,0,65000,75
10,inf,0,80600,117
11,inf,0,48500,15
12,inf,0,14100,0
13,-nan,0,0,0
14,inf,0,6800,0
15,inf,0,6800,0
16,inf,0,6800,0
17,inf,0,6800,0
18,inf,0,6800,0
19,-nan,0,0,0
20,-nan,0,0,0
21,inf,0,6700,0
22,-nan,0,0,0
23,-nan,0,0,0
24,93.0174,1.07507,11300,0
25,31.6305,3.16151,9600,0
26,-nan,0,0,0
27,29.9784,3.33574,9200,0
28,506.941,0.197262,8800,0
29,27.973,3.57487,8600,0
30,361.766,0.276422,8800,0
31,39.7116,2.51816,7400,0
32,-nan,0,0,0
33,24.8828,4.01884,7200,0
34,647.327,0.154481,7300,0
35,35.8138,2.79222,6500,0
36,490.717,0.203784,6200,0
37,233.778,0.427756,7000,0
38,-nan,0,0,0
39,967.829,0.103324,6800,0
