node,throughput,latency,receivedByte,numCoding
0,inf,0,79700,151
1,inf,0,70200,330
2,inf,0,73400,350
3,inf,0,78600,147
4,inf,0,43000,25
5,-nan,0,0,0
6,-nan,0,0,0
7,inf,0,47100,24
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,inf,0,77900,47
13,inf,0,86000,406
14,inf,0,76200,314
15,inf,0,84000,40
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,inf,0,66600,30
21,inf,0,84600,376
22,inf,0,70400,218
23,inf,0,80600,7
24,inf,0,34200,11
25,inf,0,43100,165
26,inf,0,34700,78
27,inf,0,41300,5
28,1024.6,0.0975992,7600,0
29,2522.97,0.0396358,6500,0
30,1512.28,0.0661254,9000,0
31,1731.48,0.0577541,8200,0
32,1221.81,0.0818461,7900,0
33,1155,0.0865802,9000,0
34,1076.2,0.0929192,11800,0
35,797.076,0.125458,11500,0
36,1063.92,0.0939922,9800,0
37,1050.42,0.0951999,8900,0
38,931.694,0.107331,9600,0
39,648.236,0.154265,11500,0
40,1790.12,0.0558622,9500,0
41,2053.43,0.048699,9700,0
42,1394.47,0.0717116,7400,0
43,1911.48,0.0523156,8100,0
44,1451.97,0.0688717,7100,0
45,1206.78,0.0828652,7900,0
46,1865.49,0.0536052,9500,0
47,1666.46,0.0600075,7900,0
48,1305.74,0.0765848,8100,0
49,1451.82,0.068879,8600,0
50,1464.95,0.0682619,9400,0
51,1956.3,0.0511168,7000,0
52,1602.85,0.062389,8200,0
53,1557.61,0.0642009,9900,0
54,1514.47,0.0660296,8000,0
55,1866.24,0.0535836,7600,0
56,1516.12,0.0659579,8500,0
57,1838.4,0.0543951,7800,0
58,1304.64,0.0766496,8400,0
59,710.945,0.140658,9600,0
60,1814.42,0.0551141,8700,0
61,2445.23,0.0408959,7000,0
62,1272.88,0.078562,8300,0
63,1072.5,0.0932405,7500,0
64,2279.31,0.0438728,8000,0
65,1309.87,0.0763435,9200,0
66,2094.15,0.0477522,8400,0
67,1078.55,0.092717,8100,0
