node,throughput,latency,receivedByte,numCoding
0,inf,0,63900,112
1,inf,0,83100,233
2,inf,0,84800,212
3,inf,0,69500,80
4,inf,0,108800,29
5,inf,0,74400,171
6,inf,0,60400,145
7,inf,0,109600,113
8,inf,0,48200,0
9,-nan,0,0,0
10,-nan,0,0,0
11,inf,0,70700,0
12,inf,0,44200,0
13,inf,0,29800,0
14,inf,0,24300,0
15,inf,0,65400,0
16,inf,0,28700,0
17,inf,0,14300,0
18,inf,0,14200,0
19,inf,0,39200,0
20,-nan,0,0,0
21,969.86,0.103108,15600,0
22,1306.16,0.0765601,13700,0
23,1195.16,0.083671,14300,0
24,-nan,0,0,0
25,1023.82,0.0976736,14000,0
26,1018.68,0.0981661,13700,0
27,1034.62,0.0966541,14600,0
28,219.852,0.454851,13700,0
29,813.38,0.122944,12700,0
30,-nan,0,0,0
31,-nan,0,0,0
32,170.322,0.587122,13400,0
33,19.1822,5.21316,11700,0
34,191.58,0.521976,12800,0
35,18.6005,5.37621,11200,0
36,-nan,0,0,0
37,668.876,0.149505,9300,0
38,150.045,0.666468,8600,0
39,1058.62,0.094463,14200,0
