node,throughput,latency,receivedByte,numCoding
0,inf,0,59700,96
1,inf,0,50800,234
2,inf,0,55300,246
3,inf,0,57500,67
4,inf,0,32200,0
5,inf,0,10600,0
6,inf,0,10600,0
7,inf,0,67100,13
8,inf,0,36800,0
9,inf,0,36800,0
10,inf,0,53500,0
11,inf,0,53500,0
12,inf,0,63000,0
13,inf,0,63000,0
14,inf,0,41200,0
15,inf,0,32300,0
16,inf,0,46700,11
17,inf,0,48000,102
18,inf,0,63500,102
19,inf,0,63500,0
20,inf,0,20900,0
21,inf,0,37900,83
22,inf,0,31800,0
23,inf,0,24500,0
24,inf,0,68800,31
25,inf,0,71300,281
26,inf,0,65300,181
27,inf,0,77300,5
28,1230.32,0.0812795,8500,0
29,1342.17,0.074506,9300,0
30,906.248,0.110345,8300,0
31,1394.35,0.0717182,9700,0
32,1094.23,0.0913887,7800,0
33,1225.85,0.0815759,10000,0
34,22.4855,4.44731,7100,0
35,522.394,0.191427,11800,0
36,23.1283,4.32371,6900,0
37,1620.45,0.0617111,10600,0
38,22.494,4.44563,7800,0
39,737.822,0.135534,11100,0
40,-nan,0,0,0
41,13.1882,7.58255,5000,0
42,23.7141,4.2169,7500,0
43,13.3948,7.46561,4900,0
44,23.9293,4.17899,7500,0
45,13.4462,7.43705,5400,0
46,23.6604,4.22647,8200,0
47,13.1545,7.60194,5600,0
48,23.3856,4.27614,7400,0
49,12.9042,7.74943,5900,0
50,23.7664,4.20762,8400,0
51,13.0659,7.65353,5500,0
52,24.6444,4.05771,7500,0
53,26.6722,3.74923,8500,0
54,25.0621,3.99009,7500,0
55,3016.34,0.0331527,8900,0
56,25.05,3.99202,7500,0
57,25.6994,3.89114,8200,0
58,2043.89,0.0489263,9200,0
59,1540.09,0.0649311,9700,0
60,1520.92,0.0657495,9300,0
61,1638.43,0.0610339,7700,0
62,1639.25,0.0610034,7000,0
63,2204.32,0.0453654,7300,0
64,2031,0.0492367,9800,0
65,1115.53,0.0896436,8500,0
66,36.9283,2.70795,7800,0
67,28.469,3.51259,7600,0
