node,throughput,latency,receivedByte,numCoding
0,inf,0,74700,77
1,inf,0,64700,180
2,inf,0,72800,240
3,inf,0,72600,72
4,inf,0,88700,122
5,inf,0,88100,207
6,inf,0,88000,104
7,inf,0,123100,0
8,inf,0,61900,2
9,inf,0,15100,0
10,inf,0,47000,0
11,inf,0,76000,0
12,inf,0,15400,0
13,inf,0,15400,0
14,inf,0,15400,0
15,inf,0,28700,0
16,inf,0,14600,0
17,inf,0,14500,0
18,inf,0,14500,0
19,inf,0,14500,0
20,634.203,0.157678,15500,0
21,946.126,0.105694,14800,0
22,1627.16,0.130988,29200,0
23,1354.6,0.0738226,12900,0
24,-nan,0,0,0
25,692.908,0.144319,13900,0
26,1233,0.0811031,10700,0
27,1017.24,0.0983056,13700,0
28,1108.77,0.0901899,13900,0
29,509.294,0.19635,14400,0
30,-nan,0,0,0
31,-nan,0,0,0
32,1015.83,0.0984419,16300,0
33,1135.49,0.0880676,13100,0
34,1232.77,0.0811178,15000,0
35,816.226,0.122515,15300,0
36,-nan,0,0,0
37,904.162,0.1106,14400,0
38,638.93,0.156512,11200,0
39,-nan,0,0,0
