node,throughput,latency,receivedByte,numCoding
0,inf,0,111400,72
1,inf,0,108800,454
2,inf,0,113300,437
3,inf,0,112300,0
4,inf,0,47500,0
5,-nan,0,0,0
6,-nan,0,0,0
7,inf,0,54200,0
8,inf,0,12600,0
9,-nan,0,0,0
10,-nan,0,0,0
11,inf,0,19300,0
12,inf,0,7500,0
13,inf,0,6100,0
14,inf,0,6100,0
15,inf,0,13700,0
16,inf,0,13600,0
17,inf,0,13700,0
18,inf,0,7600,0
19,inf,0,7600,0
20,1097.38,0.0911263,10500,0
21,987.084,0.101309,9900,0
22,347.126,0.28808,9900,0
23,860.663,0.116189,9100,0
24,1106.26,0.0903947,9700,0
25,898.866,0.111251,9700,0
26,350.121,0.285616,9300,0
27,86.3735,1.15776,8000,0
28,341.965,0.292428,7500,0
29,88.4379,1.13074,8000,0
30,323.977,0.308664,7600,0
31,76.0626,1.31471,7000,0
32,350.951,0.28494,8300,0
33,68.0732,1.46901,6500,0
34,694.506,0.143987,7500,0
35,1033.09,0.0967974,7300,0
36,313.113,0.319373,6200,0
37,66.4033,1.50595,5400,0
38,842.647,0.118674,6100,0
39,62.7917,1.59257,5600,0
