node,throughput,latency,receivedByte,numCoding
0,inf,0,329600,0
1,inf,0,383000,1711
2,inf,0,374900,1630
3,inf,0,364500,0
4,inf,0,161400,0
5,inf,0,61200,0
6,inf,0,58700,0
7,inf,0,206700,0
8,inf,0,105400,0
9,inf,0,29000,0
10,inf,0,29000,0
11,inf,0,113100,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,29800,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,779.863,0.128228,30200,0
21,887.233,0.11271,29900,0
22,766.712,0.130427,28500,0
23,-nan,0,0,0
24,731.83,0.136644,28200,0
25,797.877,0.125333,30100,0
26,798.127,0.125293,26700,0
27,18.8209,5.31324,24600,0
28,722.012,0.138502,31400,0
29,19.1451,5.22327,25500,0
30,27.8365,3.59241,27400,0
31,681.029,0.146837,28800,0
32,26.9779,3.70673,25100,0
33,18.1154,5.52016,24200,0
34,27.4105,3.64824,23700,0
35,18.5768,5.38306,22600,0
36,629.572,0.158838,29000,0
37,18.4226,5.42812,22200,0
38,25.73,3.88652,23900,0
39,724.725,0.137983,29800,0
