node,throughput,latency,receivedByte,numCoding
0,-nan,0,0,0
1,-nan,0,0,0
2,inf,0,24300,86
3,inf,0,22800,2
4,inf,0,50800,4
5,inf,0,58200,236
6,inf,0,45000,176
7,inf,0,34000,2
8,inf,0,22200,0
9,inf,0,7900,0
10,inf,0,7900,0
11,inf,0,16000,0
12,inf,0,30200,0
13,inf,0,30300,106
14,inf,0,29800,113
15,inf,0,28300,3
16,inf,0,12800,0
17,inf,0,13300,0
18,inf,0,14700,0
19,inf,0,14700,0
20,333.377,0.29996,9400,0
21,1439.13,0.0694865,9900,0
22,222.099,0.450251,8300,0
23,-nan,0,0,0
24,1359.96,0.0735318,8400,0
25,1518.76,0.0658433,9200,0
26,1247,0.0801925,7800,0
27,736.18,0.135836,8300,0
28,1510.77,0.0661913,7900,0
29,1170.6,0.0854266,8100,0
30,2329.42,0.0429291,6100,0
31,703.946,0.142056,7200,0
32,1275.96,0.0783723,5200,0
33,662.571,0.150927,6000,0
34,105.259,0.950034,5100,0
35,362.282,0.276028,5500,0
36,100.154,0.998462,4200,0
37,380.212,0.263011,4300,0
38,81.9764,1.21986,3500,0
39,336.31,0.297344,3200,0
