node,throughput,latency,receivedByte,numCoding
0,inf,0,46900,88
1,inf,0,39000,67
2,inf,0,42500,152
3,inf,0,42200,0
4,inf,0,84000,6
5,inf,0,79700,131
6,inf,0,71300,138
7,inf,0,91000,1
8,inf,0,92700,0
9,inf,0,45200,0
10,inf,0,20200,0
11,inf,0,58800,0
12,inf,0,73700,0
13,inf,0,35700,0
14,inf,0,13700,0
15,inf,0,13700,0
16,inf,0,23400,0
17,inf,0,32900,0
18,inf,0,39900,0
19,inf,0,40000,0
20,-nan,0,0,0
21,32.9487,3.03502,13100,0
22,-nan,0,0,0
23,1061.93,0.0941685,14600,0
24,-nan,0,0,0
25,30.673,3.26019,12700,0
26,13.9173,7.1853,13700,0
27,59.4491,1.68211,12400,0
28,14.5306,6.88203,8900,0
29,30.2476,3.30605,11600,0
30,1007.88,0.0992182,12600,0
31,19.6462,5.09004,10600,0
32,26.8632,3.72256,11000,0
33,896.365,0.111562,13700,0
34,26.3771,3.79117,10900,0
35,29.4501,3.39557,11300,0
36,-nan,0,0,0
37,18.4541,5.41885,9900,0
38,29.9321,3.3409,10100,0
39,17.7755,5.62571,9400,0
