node,throughput,latency,receivedByte,numCoding
0,inf,0,97400,93
1,inf,0,97600,381
2,inf,0,99600,453
3,inf,0,101200,146
4,inf,0,40700,19
5,inf,0,10400,0
6,-nan,0,0,0
7,inf,0,21600,0
8,-nan,0,0,0
9,inf,0,10400,0
10,-nan,0,0,0
11,inf,0,13300,0
12,inf,0,10400,0
13,inf,0,10400,0
14,inf,0,7100,0
15,inf,0,20200,0
16,inf,0,11100,0
17,inf,0,14600,36
18,inf,0,11000,0
19,inf,0,6900,0
20,847.733,0.117962,9200,0
21,1027.41,0.0973322,11100,0
22,1139.44,0.0877627,9700,0
23,1151.37,0.086853,8800,0
24,990.302,0.100979,9000,0
25,1068.51,0.0935882,8100,0
26,802.892,0.12455,8100,0
27,651.311,0.153537,9600,0
28,722.002,0.138504,8700,0
29,921.599,0.108507,5900,0
30,1231.34,0.0812124,9100,0
31,1214.17,0.082361,9600,0
32,785.313,0.127338,6500,0
33,-nan,0,0,0
34,1153.46,0.0866955,6100,0
35,-nan,0,0,0
36,1009.02,0.0991061,6600,0
37,1213.49,0.0824068,6900,0
38,654.008,0.152903,5700,0
39,903.789,0.110645,6900,0
