node,throughput,latency,receivedByte,numCoding
0,inf,0,47900,77
1,inf,0,28900,193
2,inf,0,49200,319
3,inf,0,36400,0
4,inf,0,12500,0
5,inf,0,22500,100
6,inf,0,12500,0
7,inf,0,54500,0
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,2677.73,0.037345,11100,0
29,2236.95,0.0447037,11500,0
30,1593.99,0.0627355,10500,0
31,2131.91,0.0469063,11200,0
32,2216.84,0.0451093,11100,0
33,1760.9,0.056789,10300,0
34,2041.1,0.0489931,9900,0
35,1763.96,0.0566907,10100,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
40,-nan,0,0,0
41,-nan,0,0,0
42,-nan,0,0,0
43,-nan,0,0,0
44,-nan,0,0,0
45,-nan,0,0,0
46,-nan,0,0,0
47,-nan,0,0,0
48,-nan,0,0,0
49,-nan,0,0,0
50,-nan,0,0,0
51,-nan,0,0,0
52,-nan,0,0,0
53,-nan,0,0,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
60,-nan,0,0,0
61,-nan,0,0,0
62,-nan,0,0,0
63,-nan,0,0,0
64,-nan,0,0,0
65,-nan,0,0,0
66,-nan,0,0,0
67,-nan,0,0,0
