node,throughput,latency,receivedByte,numCoding
0,inf,0,72800,91
1,inf,0,84100,114
2,inf,0,94000,222
3,inf,0,89800,110
4,inf,0,116300,59
5,inf,0,54000,0
6,inf,0,30100,0
7,inf,0,90700,37
8,inf,0,123100,7
9,inf,0,36900,4
10,inf,0,42000,9
11,inf,0,94900,7
12,inf,0,68100,0
13,inf,0,14100,0
14,inf,0,14100,0
15,inf,0,14200,0
16,inf,0,26400,0
17,inf,0,13800,0
18,inf,0,13800,0
19,inf,0,13800,0
20,-nan,0,0,0
21,81.082,1.23332,14700,0
22,-nan,0,0,0
23,1427.17,0.124109,27100,0
24,-nan,0,0,0
25,78.5253,1.27347,15000,0
26,-nan,0,0,0
27,646.563,0.154664,15400,0
28,885.345,0.11295,14000,0
29,530.732,0.188419,14300,0
30,1182.53,0.0845646,14200,0
31,32.5696,3.07035,11700,0
32,1043.67,0.0958157,14200,0
33,1004.53,0.0995494,14000,0
34,1145.26,0.0873161,13800,0
35,32.875,3.04182,10700,0
36,-nan,0,0,0
37,30.6348,3.26427,8800,0
38,780.291,0.128157,9500,0
39,28.6107,3.4952,8100,0
