node,throughput,latency,receivedByte,numCoding
0,inf,0,708400,0
1,inf,0,574900,2727
2,inf,0,611000,2509
3,inf,0,538000,0
4,inf,0,227400,0
5,inf,0,151900,0
6,inf,0,166300,0
7,inf,0,222800,0
8,inf,0,56700,0
9,inf,0,56800,0
10,-nan,0,0,0
11,inf,0,90500,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,29300,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,7.85727,12.7271,39200,0
21,8.21478,12.1732,44300,0
22,7.03848,14.2076,41300,0
23,7.69721,12.9917,39900,0
24,7.19129,13.9057,38200,0
25,7.82047,12.787,40300,0
26,232.63,0.429867,60000,0
27,5.448,18.3554,28700,0
28,6.92735,14.4355,36800,0
29,7.30847,13.6828,37000,0
30,6.91146,14.4687,36000,0
31,5.16748,19.3518,29300,0
32,-nan,0,0,0
33,5.22147,19.1517,29400,0
34,-nan,0,0,0
35,4.73067,21.1387,26500,0
36,232.549,0.430016,56600,0
37,6.49607,15.3939,33800,0
38,6.05091,16.5264,31700,0
39,6.12437,16.3282,34700,0
