node,throughput,latency,receivedByte,numCoding
0,inf,0,65700,3
1,inf,0,89200,70
2,inf,0,96000,0
3,inf,0,83700,0
4,inf,0,185500,32
5,inf,0,152200,337
6,inf,0,142000,334
7,inf,0,211700,144
8,inf,0,135200,32
9,inf,0,149000,410
10,inf,0,143300,310
11,inf,0,134400,8
12,inf,0,131300,29
13,inf,0,119200,438
14,inf,0,96500,342
15,inf,0,125500,83
16,inf,0,62200,79
17,inf,0,65200,212
18,inf,0,68800,186
19,inf,0,71500,10
20,2222.04,0.0450037,22300,0
21,1513.21,0.0660846,25100,0
22,1931.6,0.0517706,21600,0
23,1817.32,0.0550261,23700,0
24,19.1746,5.21524,19900,0
25,1226.85,0.0815096,22900,0
26,18.1723,5.50288,19300,0
27,795.159,0.125761,23700,0
28,205.284,0.487131,21500,0
29,18.6534,5.36094,19200,0
30,2014.69,0.0496353,18600,0
31,198.544,0.503666,20500,0
32,2052.15,0.0487293,20800,0
33,247.086,0.404717,20800,0
34,16.306,6.13273,16800,0
35,240.459,0.415871,21500,0
36,965.494,0.103574,8800,0
37,184.487,0.542044,20400,0
38,2277.15,0.0439145,19000,0
39,1426.79,0.0700873,18700,0
40,2025.05,0.0493815,17500,0
41,1988.46,0.0502902,16500,0
42,973.363,0.102737,23900,0
43,2374.82,0.0421084,17100,0
44,156.705,0.638142,17300,0
45,-nan,0,0,0
46,911.029,0.109766,7200,0
47,-nan,0,0,0
48,1292.58,0.0773646,16200,0
49,1513.29,0.0660812,15700,0
50,907.019,0.110251,15500,0
51,2111.76,0.0473538,14300,0
52,-nan,0,0,0
53,-nan,0,0,0
54,11.3583,8.8041,10500,0
55,-nan,0,0,0
56,137.2,0.728861,13000,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
