node,throughput,latency,receivedByte,numCoding
0,inf,0,71600,63
1,inf,0,89600,285
2,inf,0,91800,364
3,inf,0,79800,131
4,inf,0,68300,45
5,inf,0,41700,0
6,inf,0,30400,0
7,inf,0,68100,0
8,inf,0,63700,0
9,inf,0,43600,0
10,inf,0,29600,0
11,inf,0,55400,0
12,inf,0,68800,0
13,inf,0,41100,0
14,-nan,0,0,0
15,inf,0,28000,0
16,inf,0,14100,0
17,inf,0,26900,0
18,inf,0,27000,0
19,inf,0,27000,0
20,-nan,0,0,0
21,1221.83,0.0818444,16800,0
22,1576.06,0.0634492,13800,0
23,1588.49,0.0629528,13500,0
24,-nan,0,0,0
25,inf,0,12500,0
26,1805.74,0.0553789,13200,0
27,1347.4,0.0742169,12400,0
28,981.179,0.101918,12700,0
29,808.918,0.123622,13600,0
30,-nan,0,0,0
31,186.623,0.535839,15200,0
32,119.36,0.837798,14000,0
33,135.484,0.738094,14000,0
34,697.429,0.143384,12500,0
35,222.437,0.449565,11900,0
36,-nan,0,0,0
37,641.912,0.155785,12500,0
38,368.533,0.271346,12500,0
39,-nan,0,0,0
