node,throughput,latency,receivedByte,numCoding
0,inf,0,41700,0
1,inf,0,49800,81
2,inf,0,51800,127
3,inf,0,40600,14
4,inf,0,42400,1
5,inf,0,48700,64
6,inf,0,52700,147
7,inf,0,43500,8
8,inf,0,39800,11
9,inf,0,53300,146
10,inf,0,50400,117
11,inf,0,52900,26
12,inf,0,52900,6
13,inf,0,69400,172
14,inf,0,65800,134
15,inf,0,67200,7
16,inf,0,21600,0
17,inf,0,21800,0
18,inf,0,21800,0
19,inf,0,22200,0
20,inf,0,44200,0
21,inf,0,44800,51
22,inf,0,59800,201
23,inf,0,61200,0
24,inf,0,39100,11
25,inf,0,50500,126
26,inf,0,50200,79
27,inf,0,42300,0
28,-nan,0,0,0
29,88.9559,1.12415,4800,0
30,1629.16,0.0613813,100,0
31,78.1806,1.27909,2700,0
32,101.02,0.989905,2900,0
33,104.792,0.954272,4200,0
34,1632.55,0.0612537,100,0
35,100.29,0.997109,5000,0
36,1611.8,0.0620423,1300,0
37,62.3655,1.60345,4300,0
38,1375.08,0.072723,600,0
39,544.928,0.18351,1500,0
40,1535.87,0.0651098,1400,0
41,946.512,0.105651,1700,0
42,110.119,0.908106,1700,0
43,1143.78,0.0874297,1800,0
44,100.485,0.995169,1900,0
45,-nan,0,0,0
46,100.003,0.999975,1400,0
47,-nan,0,0,0
48,106.97,0.934841,2500,0
49,111.973,0.893071,400,0
50,50.7983,1.96857,4600,0
51,67.6774,1.4776,3900,0
52,-nan,0,0,0
53,66.7054,1.49913,4600,0
54,-nan,0,0,0
55,69.2355,1.44435,3100,0
56,1632.53,0.0612546,800,0
57,1624.73,0.0615487,700,0
58,1306.84,0.0765206,5600,0
59,1301.58,0.0768298,2400,0
60,54.3262,1.84073,4400,0
61,1631.53,0.0612921,3700,0
62,60.1043,1.66377,4400,0
63,96.2447,1.03902,10600,0
64,48.1225,2.07803,2700,0
65,-nan,0,0,0
66,1303.9,0.0766931,10700,0
67,1304.37,0.0766652,200,0
