node,throughput,latency,receivedByte,numCoding
0,inf,0,58700,85
1,inf,0,50200,236
2,inf,0,55100,245
3,inf,0,56300,51
4,inf,0,31300,0
5,inf,0,10100,0
6,inf,0,10100,0
7,inf,0,67000,8
8,inf,0,35800,0
9,inf,0,35800,0
10,inf,0,52700,0
11,inf,0,52800,0
12,inf,0,63100,0
13,inf,0,63100,0
14,inf,0,41600,0
15,inf,0,32700,0
16,inf,0,46500,7
17,inf,0,47000,101
18,inf,0,62800,101
19,inf,0,62800,0
20,inf,0,21000,0
21,inf,0,37300,81
22,inf,0,31000,0
23,inf,0,23900,0
24,inf,0,70200,28
25,inf,0,69700,272
26,inf,0,63900,187
27,inf,0,75200,12
28,1301.02,0.0768625,9200,0
29,1597.38,0.0626024,9700,0
30,829.967,0.120487,8700,0
31,1303.62,0.0767094,9500,0
32,1368.36,0.0730804,7800,0
33,1460.55,0.0684673,9700,0
34,20.8309,4.80057,7100,0
35,625.961,0.159754,10600,0
36,20.554,4.86524,6600,0
37,1620.58,0.0617065,10100,0
38,20.5035,4.8772,7900,0
39,504.665,0.198151,10400,0
40,-nan,0,0,0
41,13.0662,7.65335,5100,0
42,20.5824,4.85853,7200,0
43,13.2681,7.53688,5300,0
44,21.528,4.64511,7000,0
45,12.825,7.7973,5700,0
46,21.6506,4.6188,7800,0
47,13.3463,7.49271,5400,0
48,21.7844,4.59044,7100,0
49,12.6466,7.90724,5900,0
50,21.4995,4.65127,8400,0
51,13.2922,7.52321,5300,0
52,21.8297,4.58091,7600,0
53,24.9267,4.01176,8000,0
54,22.3144,4.48142,7300,0
55,3049.72,0.0327899,8800,0
56,22.0911,4.52671,7700,0
57,24.3101,4.11351,7700,0
58,1660.61,0.0602189,8300,0
59,1604.7,0.0623169,9200,0
60,1549.71,0.0645282,8900,0
61,1479.3,0.0675994,8800,0
62,1306.41,0.0765457,8700,0
63,2311.38,0.0432641,7600,0
64,1969.82,0.0507659,9700,0
65,1181.55,0.0846346,8800,0
66,39.3691,2.54006,8000,0
67,26.1928,3.81784,7700,0
