node,throughput,latency,receivedByte,numCoding
0,inf,0,31600,0
1,inf,0,72600,188
2,inf,0,54100,3
3,inf,0,70700,0
4,inf,0,195300,11
5,inf,0,181600,480
6,inf,0,122800,382
7,inf,0,201100,277
8,inf,0,146300,25
9,inf,0,146400,219
10,inf,0,146700,383
11,inf,0,92500,13
12,inf,0,61700,123
13,inf,0,38800,0
14,inf,0,62800,117
15,inf,0,51100,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,2351.86,0.0425195,25900,0
21,1648.2,0.0606723,27300,0
22,1793.34,0.0557618,23400,0
23,2750.44,0.0363578,24600,0
24,1917.78,0.0521437,22100,0
25,1817.72,0.0550141,24500,0
26,1942.67,0.0514755,23600,0
27,1789.37,0.0558855,23700,0
28,20.1646,4.95919,19800,0
29,21.4567,4.66055,19800,0
30,19.2211,5.2026,19700,0
31,20.4925,4.87984,20700,0
32,2035.33,0.049132,21300,0
33,19.2345,5.199,19800,0
34,943.757,0.10596,22500,0
35,18.8161,5.31459,17600,0
36,-nan,0,0,0
37,17.807,5.61577,18000,0
38,1796.28,0.0556705,30100,0
39,1389.9,0.0719475,21600,0
40,-nan,0,0,0
41,1849.28,0.0540751,19300,0
42,-nan,0,0,0
43,-nan,0,0,0
44,-nan,0,0,0
45,-nan,0,0,0
46,-nan,0,0,0
47,-nan,0,0,0
48,-nan,0,0,0
49,-nan,0,0,0
50,-nan,0,0,0
51,-nan,0,0,0
52,-nan,0,0,0
53,-nan,0,0,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
