node,throughput,latency,receivedByte,numCoding
0,inf,0,37000,1
1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,inf,0,266800,424
5,inf,0,272100,1559
6,inf,0,260400,1223
7,inf,0,288600,128
8,inf,0,62300,116
9,inf,0,36300,0
10,inf,0,63300,154
11,inf,0,48000,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,18700,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,2168.62,0.0461123,25500,0
21,2216.43,0.0451176,25600,0
22,2144.44,0.0466321,34400,0
23,1297.5,0.0770714,23800,0
24,1850.33,0.0540446,20200,0
25,2584.79,0.0386879,22600,0
26,2022.65,0.0494401,21500,0
27,2419.04,0.0413388,21100,0
28,2081.48,0.0480428,20600,0
29,1677.75,0.0596035,21900,0
30,2687.73,0.0372061,19100,0
31,1606.68,0.0622402,18700,0
32,1856.09,0.0538766,20500,0
33,2065.9,0.0484051,18700,0
34,2193.19,0.0455957,17200,0
35,1097.31,0.091132,18300,0
36,2319.41,0.0431145,18300,0
37,2271.36,0.0440265,16200,0
38,2139.97,0.0467295,20600,0
39,1723.25,0.0580298,21700,0
40,-nan,0,0,0
41,1506.2,0.066392,18700,0
42,-nan,0,0,0
43,-nan,0,0,0
44,-nan,0,0,0
45,-nan,0,0,0
46,-nan,0,0,0
47,-nan,0,0,0
48,-nan,0,0,0
49,-nan,0,0,0
50,-nan,0,0,0
51,-nan,0,0,0
52,-nan,0,0,0
53,-nan,0,0,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
