node,throughput,latency,receivedByte,numCoding
0,inf,0,125800,259
1,inf,0,91600,473
2,inf,0,114000,660
3,inf,0,109500,239
4,inf,0,535800,715
5,inf,0,541100,1862
6,inf,0,494200,1418
7,inf,0,579400,762
8,inf,0,139200,178
9,inf,0,56100,189
10,inf,0,63600,273
11,inf,0,122600,202
12,inf,0,143900,0
13,inf,0,158700,0
14,inf,0,174900,0
15,inf,0,190000,0
16,inf,0,136800,0
17,inf,0,130900,0
18,inf,0,116400,0
19,inf,0,185000,0
20,763.119,0.131041,68500,0
21,889.486,0.112424,80900,0
22,1018.61,0.0981733,62800,0
23,1098.37,0.0910436,64600,0
24,1318.34,0.0758527,69300,0
25,1345.75,0.0743079,80500,0
26,1089.94,0.0917483,61400,0
27,1093.24,0.0914715,70500,0
28,782.274,0.127832,48800,0
29,798.406,0.12525,60100,0
30,47.1543,2.1207,48000,0
31,374.792,0.266815,52200,0
32,665.464,0.150271,37300,0
33,896.285,0.111572,36600,0
34,39.6653,2.52109,33100,0
35,53.8382,1.85742,37600,0
36,34.8761,2.86729,28000,0
37,52.6156,1.90058,32000,0
38,31.6511,3.15945,22000,0
39,49.6511,2.01405,28000,0
