node,throughput,latency,receivedByte,numCoding
0,inf,0,148900,0
1,inf,0,195400,717
2,inf,0,204300,588
3,inf,0,178500,43
4,257.717,1.08312,129800,0
5,268.946,0.514471,88000,0
6,126.051,1.29073,82000,0
7,326.47,0.581117,167900,0
8,163.959,0.609907,40600,0
9,126.284,0.791864,53800,0
10,137.728,0.726069,72900,0
11,209.361,0.503525,64200,0
12,409.043,0.57612,118300,0
13,338.953,0.528632,100700,0
14,312.54,0.663934,85700,0
15,162.627,1.23899,94500,0
16,74.1495,1.34863,63800,0
17,87.2357,1.14632,63000,0
18,71.3858,1.40084,43000,0
19,151.846,1.05984,110400,0
20,23.3605,4.28073,29800,0
21,-nan,0,0,0
22,10.0877,9.91305,33900,0
23,9.73585,10.2713,10600,0
24,9.37973,10.6613,21400,0
25,13.7987,7.24705,16600,0
26,12.1342,8.24118,24300,0
27,20.1707,4.95769,13800,0
28,8.67355,11.5293,6300,0
29,15.4217,6.48435,10500,0
30,-nan,0,0,0
31,13.211,7.56944,7200,0
32,-nan,0,0,0
33,10.269,9.73805,3400,0
34,8.73124,11.4531,300,0
35,9.36025,10.6835,3900,0
36,8.91641,11.2153,100,0
37,34.5491,2.89443,41600,0
38,-nan,0,0,0
39,-nan,0,0,0
