node,throughput,latency,receivedByte,numCoding
0,-nan,0,0,0
1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,44902.1,0.00222707,100000,0
5,13862.7,0.00721359,100000,0
6,-nan,0,0,0
7,55075.6,0.00181569,99900,0
8,-nan,0,0,0
9,16584.2,0.00602983,99900,0
10,-nan,0,0,0
11,49289.6,0.00202882,99900,0
12,-nan,0,0,0
13,25827.4,0.00387186,99900,0
14,-nan,0,0,0
15,58740.4,0.00170241,99900,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,79171.9,0.00126307,99900,0
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
