node,throughput,latency,receivedByte,numCoding
0,inf,0,70900,129
1,inf,0,58900,308
2,inf,0,60300,324
3,inf,0,69200,136
4,inf,0,44500,3
5,inf,0,9900,0
6,inf,0,9900,0
7,inf,0,67200,9
8,inf,0,47600,0
9,inf,0,37200,0
10,inf,0,53000,0
11,inf,0,61600,0
12,inf,0,54500,41
13,inf,0,59400,284
14,inf,0,52000,217
15,inf,0,71200,42
16,inf,0,8000,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,inf,0,61000,40
21,inf,0,74800,357
22,inf,0,63600,226
23,inf,0,72100,10
24,inf,0,32800,0
25,inf,0,35500,94
26,inf,0,33000,69
27,inf,0,35100,0
28,2257.38,0.0442991,9000,0
29,1697.73,0.0589023,9600,0
30,1367.93,0.0731029,8700,0
31,1429.14,0.0699722,9400,0
32,2266.85,0.0441141,8900,0
33,2087.2,0.047911,12600,0
34,20.3736,4.90832,7200,0
35,861.959,0.116015,10600,0
36,20.9994,4.76204,6800,0
37,1612.65,0.0620099,9900,0
38,1175.22,0.0850901,11900,0
39,1096.5,0.0911993,10400,0
40,22.7884,4.38819,7700,0
41,513.032,0.19492,9500,0
42,21.6527,4.61837,7700,0
43,699.428,0.142974,10300,0
44,21.903,4.56558,7800,0
45,860.622,0.116195,9800,0
46,2731.8,0.0366059,8400,0
47,947.775,0.10551,10000,0
48,2515.24,0.0397576,8000,0
49,771.931,0.129545,9200,0
50,1909.22,0.0523774,8000,0
51,669.293,0.149411,10600,0
52,2168.34,0.0461183,7600,0
53,1273.35,0.0785327,9300,0
54,1157.02,0.086429,2600,0
55,1305.29,0.0766114,9700,0
56,1925.13,0.0519446,9200,0
57,2188.39,0.0456956,9100,0
58,-nan,0,0,0
59,479.752,0.208441,10200,0
60,1471.16,0.0679736,7500,0
61,1840.73,0.0543262,8400,0
62,1766.26,0.0566169,8600,0
63,853.895,0.11711,8900,0
64,-nan,0,0,0
65,647.225,0.154506,10200,0
66,2318.97,0.0431226,9500,0
67,572.557,0.174655,10700,0
