node,throughput,latency,receivedByte,numCoding
0,inf,0,97700,144
1,inf,0,101400,456
2,inf,0,104700,433
3,inf,0,100800,91
4,inf,0,69600,0
5,inf,0,10000,0
6,inf,0,8500,0
7,inf,0,33700,0
8,inf,0,18700,0
9,inf,0,7600,0
10,inf,0,7600,0
11,inf,0,33500,0
12,inf,0,8300,0
13,-nan,0,0,0
14,inf,0,7600,0
15,inf,0,23300,0
16,inf,0,8200,0
17,inf,0,8200,0
18,inf,0,8200,0
19,inf,0,8200,0
20,645.004,0.155038,10500,0
21,989.948,0.101015,9700,0
22,481.987,0.207474,13100,0
23,-nan,0,0,0
24,616.538,0.162196,10000,0
25,1038.36,0.096306,8900,0
26,593.534,0.168482,10800,0
27,182.726,0.547269,9300,0
28,517.713,0.193157,10000,0
29,583.219,0.171462,8000,0
30,493.227,0.202746,9300,0
31,158.367,0.631445,7500,0
32,-nan,0,0,0
33,-nan,0,0,0
34,569.066,0.175727,7800,0
35,881.47,0.113447,8500,0
36,486.032,0.205748,7300,0
37,805.197,0.124193,8200,0
38,419.873,0.238167,6600,0
39,869.47,0.115013,7600,0
