node,throughput,latency,receivedByte,numCoding
0,inf,0,28400,41
1,inf,0,26700,99
2,inf,0,27400,79
3,inf,0,30500,14
4,inf,0,7800,0
5,inf,0,7800,0
6,inf,0,7800,0
7,inf,0,7800,0
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,2143.1,0.0466614,9900,0
21,1900.8,0.0526094,10300,0
22,1269.81,0.0787518,8200,0
23,2135.15,0.0468352,8800,0
24,-nan,0,0,0
25,1632.37,0.0612608,7800,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
