node,throughput,latency,receivedByte,numCoding
0,inf,0,338500,0
1,inf,0,196200,759
2,inf,0,175900,691
3,inf,0,300100,0
4,135.882,1.08725,65300,0
5,189.141,1.0979,94900,0
6,217.499,1.29168,95800,0
7,234.934,1.10942,113900,0
8,223.207,0.699428,58700,0
9,66.7024,1.4992,49900,0
10,100.242,0.997585,38900,0
11,118.388,0.8487,42200,0
12,61.806,1.61797,53800,0
13,81.7849,1.22272,41000,0
14,76.1261,1.31361,50300,0
15,52.8657,1.89159,56500,0
16,229.738,0.435279,64300,0
17,80.4055,1.2437,41400,0
18,59.7602,1.67336,48900,0
19,53.2107,1.87932,51300,0
20,9.13596,10.9458,29400,0
21,8.11474,12.3233,11200,0
22,5.9395,16.8364,4000,0
23,30.069,3.32569,27900,0
24,4.91027,20.3655,3200,0
25,6.70477,14.9147,8300,0
26,-nan,0,0,0
27,7.10993,14.0648,3600,0
28,-nan,0,0,0
29,7.19342,13.9016,23000,0
30,-nan,0,0,0
31,6.26147,15.9707,6800,0
32,7.39081,13.5303,20900,0
33,6.45556,15.4905,200,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
