node,throughput,latency,receivedByte,numCoding
0,inf,0,32000,0
1,inf,0,35000,0
2,inf,0,19300,0
3,inf,0,19300,0
4,inf,0,42900,0
5,inf,0,56000,0
6,inf,0,56500,90
7,inf,0,51300,11
8,inf,0,41300,50
9,inf,0,46400,204
10,inf,0,51700,131
11,inf,0,65000,6
12,inf,0,59600,75
13,inf,0,58900,139
14,inf,0,58900,196
15,inf,0,55000,16
16,inf,0,46500,11
17,inf,0,58000,149
18,inf,0,48400,148
19,inf,0,47500,0
20,inf,0,21300,0
21,inf,0,36900,80
22,inf,0,42200,123
23,inf,0,39300,23
24,inf,0,83900,37
25,inf,0,65100,114
26,inf,0,53500,205
27,inf,0,44800,49
28,20.0006,4.99985,7100,0
29,27.3887,3.65114,8100,0
30,20.1282,4.96816,7400,0
31,-nan,0,0,0
32,21.3759,4.67816,7400,0
33,1739.75,0.0574794,8400,0
34,904.682,0.110536,7900,0
35,27.1039,3.68951,8100,0
36,1322.52,0.075613,9100,0
37,1263.8,0.0791264,9000,0
38,-nan,0,0,0
39,25.0625,3.99002,8300,0
40,1443.67,0.0692679,9700,0
41,1801.3,0.0555153,8200,0
42,65.7457,1.52101,10100,0
43,780.529,0.128118,10300,0
44,2079.17,0.0480961,9600,0
45,810.062,0.123447,9700,0
46,1372.7,0.0728492,8700,0
47,966.633,0.103452,9300,0
48,453.834,0.220345,10200,0
49,1300.83,0.0768738,9200,0
50,1474.97,0.0677981,9600,0
51,1411.89,0.0708271,10200,0
52,1477.3,0.0676912,9500,0
53,1055.18,0.094771,9500,0
54,-nan,0,0,0
55,427.722,0.233797,10100,0
56,520.389,0.192164,10600,0
57,798.517,0.125232,9600,0
58,457.122,0.21876,9500,0
59,1046.91,0.0955189,9100,0
60,684.457,0.146101,10300,0
61,2376.43,0.0420799,8700,0
62,524.153,0.190784,10700,0
63,2527.04,0.0395719,9700,0
64,1022.83,0.0977678,9300,0
65,745.273,0.134179,10500,0
66,706.514,0.14154,10000,0
67,548.673,0.182258,10300,0
