node,throughput,latency,receivedByte,numCoding
0,inf,0,93200,52
1,inf,0,102800,398
2,inf,0,106400,388
3,inf,0,93200,0
4,inf,0,36900,0
5,inf,0,16200,0
6,inf,0,16300,0
7,inf,0,59500,0
8,inf,0,26600,0
9,inf,0,10400,0
10,inf,0,10400,0
11,inf,0,17400,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,918.902,0.108826,11200,0
21,943.405,0.105999,11200,0
22,927.974,0.107762,10900,0
23,698.901,0.143082,11000,0
24,799.964,0.125006,9300,0
25,764.947,0.130728,9800,0
26,821.281,0.121761,9200,0
27,638.534,0.156609,8600,0
28,-nan,0,0,0
29,930.803,0.107434,10400,0
30,107.989,0.926022,8400,0
31,812.125,0.123134,8500,0
32,-nan,0,0,0
33,629.146,0.158946,7600,0
34,1003.14,0.0996871,7700,0
35,793.307,0.126055,7200,0
36,1366.01,0.0732059,9100,0
37,596.227,0.167721,7000,0
38,-nan,0,0,0
39,-nan,0,0,0
