node,throughput,latency,receivedByte,numCoding
0,inf,0,96500,12
1,inf,0,84700,422
2,inf,0,99200,573
3,inf,0,82600,17
4,inf,0,69600,3
5,inf,0,77300,287
6,inf,0,70200,215
7,inf,0,117800,2
8,inf,0,23200,0
9,inf,0,23200,0
10,inf,0,23200,0
11,inf,0,23200,0
12,inf,0,77400,98
13,inf,0,80600,396
14,inf,0,78500,304
15,inf,0,82600,0
16,inf,0,73200,5
17,inf,0,85300,324
18,inf,0,76600,236
19,inf,0,83100,3
20,inf,0,57600,28
21,inf,0,76300,359
22,inf,0,60600,179
23,inf,0,72600,1
24,inf,0,20200,0
25,inf,0,30100,99
26,inf,0,20200,0
27,inf,0,29400,0
28,1717.71,0.058217,22600,0
29,2078.25,0.0481173,21200,0
30,1963.95,0.0509177,19300,0
31,1951.55,0.0512414,21300,0
32,1229.8,0.0813142,21100,0
33,1453.43,0.068803,21600,0
34,1599.54,0.0625179,23200,0
35,1967.23,0.0508329,22000,0
36,1865.06,0.0536175,20500,0
37,1107.62,0.0902841,9700,0
38,1915.53,0.0522048,18700,0
39,1664.6,0.0600746,19500,0
40,1438.73,0.0695059,18600,0
41,1879.66,0.053201,20500,0
42,1835.47,0.0544819,16000,0
43,2226.18,0.0449199,15300,0
44,2282.34,0.0438146,15300,0
45,1932.32,0.0517512,14900,0
46,1536.9,0.065066,17600,0
47,1810.3,0.0552394,18600,0
48,1915.19,0.0522142,15000,0
49,1577.84,0.063378,17400,0
50,2032.53,0.0491998,15700,0
51,1987.51,0.0503143,14800,0
52,2091.8,0.0478057,14700,0
53,1622.18,0.0616453,14600,0
54,1972.4,0.0506996,10900,0
55,2151.16,0.0464865,13400,0
56,2024.61,0.0493923,12400,0
57,1522.59,0.0656777,13200,0
58,1867.26,0.0535545,13700,0
59,1773.43,0.056388,14900,0
60,-nan,0,0,0
61,-nan,0,0,0
62,-nan,0,0,0
63,-nan,0,0,0
64,-nan,0,0,0
65,-nan,0,0,0
66,-nan,0,0,0
67,-nan,0,0,0
