node,throughput,latency,receivedByte,numCoding
0,inf,0,44900,36
1,inf,0,41500,188
2,inf,0,44800,197
3,inf,0,44200,13
4,inf,0,25900,1
5,inf,0,32100,146
6,inf,0,27700,101
7,inf,0,29400,0
8,inf,0,26700,3
9,inf,0,31000,140
10,inf,0,28100,108
11,inf,0,28600,0
12,inf,0,39300,13
13,inf,0,44100,198
14,inf,0,42800,163
15,inf,0,42400,1
16,inf,0,53900,67
17,inf,0,49400,169
18,inf,0,53700,168
19,inf,0,52500,12
20,inf,0,13900,0
21,inf,0,21300,74
22,inf,0,13900,0
23,inf,0,19000,0
24,inf,0,70300,66
25,inf,0,84700,415
26,inf,0,73000,259
27,inf,0,80700,5
28,675.806,0.147972,10100,0
29,2156.29,0.0463759,9500,0
30,1850.69,0.054034,10300,0
31,2595.32,0.0385308,9800,0
32,1676.53,0.0596469,8700,0
33,1942.93,0.0514687,10100,0
34,1456.23,0.0686705,7700,0
35,2196.87,0.0455192,7100,0
36,1871.62,0.0534296,10100,0
37,1151.74,0.0868248,9000,0
38,1733.78,0.0576775,7800,0
39,1834.64,0.0545065,7300,0
40,240.609,0.415612,8300,0
41,2574.91,0.0388362,7100,0
42,857.652,0.116597,9400,0
43,1537.09,0.065058,9500,0
44,269.714,0.370763,9300,0
45,2664.47,0.0375309,7200,0
46,206.999,0.483095,8200,0
47,456.829,0.218901,9000,0
48,200.348,0.499131,8800,0
49,1347.92,0.0741884,9200,0
50,2791.94,0.0358174,8000,0
51,542.202,0.184433,8400,0
52,1457.39,0.068616,8800,0
53,1376.66,0.0726395,8000,0
54,2594.41,0.0385444,7800,0
55,899.722,0.111145,9200,0
56,1767.19,0.0565871,8900,0
57,473.03,0.211403,9900,0
58,1722.26,0.0580632,8700,0
59,1027.4,0.0973333,8200,0
60,1434.54,0.0697086,8800,0
61,2495.08,0.0400789,7500,0
62,1326.38,0.075393,9100,0
63,2349.75,0.0425577,7200,0
64,1358.36,0.0736182,8500,0
65,2071.63,0.0482711,7800,0
66,1205.85,0.0829288,8300,0
67,1527.64,0.0654603,8500,0
