node,throughput,latency,receivedByte,numCoding
0,inf,0,47500,0
1,inf,0,25500,0
2,-nan,0,0,0
3,-nan,0,0,0
4,inf,0,248900,283
5,inf,0,296900,1291
6,inf,0,266500,916
7,inf,0,304000,171
8,inf,0,57700,0
9,inf,0,18300,0
10,inf,0,18300,0
11,inf,0,34700,0
12,inf,0,222500,176
13,inf,0,207200,936
14,inf,0,219800,1041
15,inf,0,214400,177
16,inf,0,63400,0
17,inf,0,13200,0
18,inf,0,13100,0
19,inf,0,26600,0
20,1806.96,0.0553416,22500,0
21,2186.47,0.0457357,22800,0
22,1747.47,0.0572256,22000,0
23,1108.39,0.0902213,24700,0
24,1870.62,0.0534581,21500,0
25,2019.06,0.049528,20200,0
26,2021.54,0.0494672,20400,0
27,1645.33,0.060778,19000,0
28,1942.82,0.0514715,19600,0
29,1383.07,0.0723032,22800,0
30,2040.51,0.0490074,17900,0
31,1144.47,0.0873771,19500,0
32,1679.54,0.05954,18000,0
33,2347.24,0.0426032,17500,0
34,2193.82,0.0455826,18400,0
35,1613.85,0.0619638,18300,0
36,1801.36,0.0555135,16500,0
37,1732.72,0.0577126,17900,0
38,1002.97,0.0997036,17400,0
39,1470.62,0.0679985,17200,0
40,1256.35,0.0795957,20900,0
41,1526.82,0.0654955,16200,0
42,1608.71,0.0621617,18300,0
43,1320.21,0.0757457,16400,0
44,1583.94,0.0631337,14500,0
45,1518.63,0.065849,14800,0
46,1188.08,0.0841695,20600,0
47,1978.14,0.0505526,14600,0
48,1354.36,0.0738355,13600,0
49,1512.57,0.0661125,15000,0
50,585.977,0.170655,13900,0
51,1189.81,0.0840469,13600,0
52,496.144,0.201554,12400,0
53,1425.97,0.0701277,13000,0
54,385.842,0.259173,12000,0
55,1397.85,0.0715383,12600,0
56,1378.36,0.07255,10500,0
57,1700.7,0.0587992,11300,0
58,436.31,0.229195,11100,0
59,276.354,0.361854,13100,0
