node,throughput,latency,receivedByte,numCoding
0,inf,0,45000,34
1,inf,0,44700,97
2,inf,0,44900,75
3,inf,0,29800,3
4,inf,0,32000,0
5,inf,0,15000,0
6,inf,0,24300,6
7,inf,0,26800,11
8,inf,0,22600,0
9,inf,0,11200,1
10,inf,0,13900,50
11,inf,0,11900,29
12,inf,0,4600,0
13,-nan,0,0,0
14,inf,0,5700,6
15,inf,0,16100,0
16,inf,0,17100,5
17,inf,0,18400,82
18,inf,0,16000,64
19,inf,0,12900,5
20,-nan,0,0,0
21,972.965,0.102779,9500,0
22,-nan,0,0,0
23,705.171,0.14181,8700,0
24,1232.61,0.0811285,7600,0
25,702.98,0.142251,8400,0
26,1181.76,0.0846196,9600,0
27,849.801,0.117675,7400,0
28,918.131,0.108917,6600,0
29,816.044,0.122542,6200,0
30,1356.78,0.073704,5500,0
31,-nan,0,0,0
32,618.26,0.161744,4600,0
33,1366.91,0.0731576,6400,0
34,1288.98,0.0775804,4300,0
35,1188.46,0.0841427,4700,0
36,1997.39,0.0500654,4200,0
37,1147.25,0.0871647,4000,0
38,2231.47,0.0448136,3500,0
39,1968.17,0.0508085,3900,0
