node,throughput,latency,receivedByte,numCoding
0,inf,0,34600,1
1,inf,0,27400,83
2,inf,0,34800,156
3,inf,0,27000,0
4,inf,0,24100,1
5,inf,0,34500,122
6,inf,0,24300,19
7,inf,0,45100,0
8,inf,0,26500,0
9,inf,0,61000,161
10,inf,0,47700,28
11,inf,0,37500,0
12,inf,0,71700,12
13,inf,0,76100,133
14,inf,0,69400,83
15,inf,0,65400,33
16,inf,0,66800,2
17,inf,0,88800,80
18,inf,0,87000,65
19,inf,0,56800,4
20,inf,0,89100,14
21,inf,0,100400,121
22,inf,0,101700,71
23,inf,0,128800,46
24,inf,0,66800,29
25,inf,0,95900,158
26,inf,0,83500,134
27,inf,0,77700,31
28,2087.47,0.0479048,10300,0
29,1901.35,0.0525941,10300,0
30,1412.45,0.0707989,10500,0
31,1711.9,0.0584147,10400,0
32,1965.35,0.0508814,10000,0
33,1746.81,0.0572473,9500,0
34,1953.88,0.0511802,8800,0
35,1944.01,0.0514401,9600,0
36,2009.84,0.0497551,3700,0
37,1674.33,0.0597254,10400,0
38,2070.52,0.0482971,10500,0
39,1714.02,0.0583423,10600,0
40,1988.44,0.0502908,9200,0
41,1545.76,0.0646929,10100,0
42,1733.43,0.0576891,10200,0
43,1661.71,0.060179,9400,0
44,1097.25,0.0911369,10200,0
45,887.113,0.112725,9300,0
46,1118.44,0.0894105,9400,0
47,1097.65,0.091104,9000,0
48,860.01,0.116278,10300,0
49,789.036,0.126737,10200,0
50,1470.66,0.0679967,10200,0
51,958.386,0.104342,9400,0
52,1387.89,0.0720517,10200,0
53,1537.83,0.0650268,9700,0
54,731.645,0.136678,9700,0
55,752.6,0.132873,10600,0
56,698.451,0.143174,9800,0
57,1214.94,0.0823086,8300,0
58,601.602,0.166223,10100,0
59,880.594,0.11356,9900,0
60,719.971,0.138895,10400,0
61,465.517,0.214815,10500,0
62,535.033,0.186904,9300,0
63,497.774,0.200894,10900,0
64,458.045,0.218319,9300,0
65,601.031,0.166381,12300,0
66,420.205,0.237979,10200,0
67,582.486,0.171678,9300,0
