node,throughput,latency,receivedByte,numCoding
0,inf,0,45000,6
1,inf,0,59300,112
2,inf,0,63100,144
3,inf,0,50200,0
4,inf,0,116500,69
5,inf,0,87200,132
6,inf,0,77000,0
7,inf,0,99600,0
8,inf,0,68200,9
9,inf,0,15100,0
10,inf,0,29900,0
11,inf,0,56200,0
12,inf,0,50100,1
13,inf,0,28700,83
14,inf,0,20500,0
15,inf,0,56500,8
16,inf,0,14100,0
17,inf,0,14100,0
18,inf,0,14100,0
19,inf,0,25100,0
20,-nan,0,0,0
21,33.6174,2.97465,14800,0
22,-nan,0,0,0
23,1570.36,0.0636796,15600,0
24,-nan,0,0,0
25,23.6399,4.23013,13600,0
26,1037.81,0.0963563,15600,0
27,32.1117,3.11413,13400,0
28,33.4062,2.99346,11400,0
29,inf,0,11000,0
30,21.9665,4.55239,10500,0
31,-nan,0,0,0
32,-nan,0,0,0
33,1053.46,0.094925,15100,0
34,38.0248,2.62986,13800,0
35,56.625,1.766,13500,0
36,1716.4,0.0582613,12100,0
37,1683.03,0.0594168,14100,0
38,1550.03,0.0645149,14100,0
39,27.9654,3.57585,11000,0
