node,throughput,latency,receivedByte,numCoding
0,inf,0,71300,63
1,inf,0,66800,280
2,inf,0,68200,298
3,inf,0,69200,68
4,inf,0,51300,11
5,inf,0,20500,42
6,inf,0,16300,0
7,inf,0,57600,20
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,inf,0,74300,20
13,inf,0,75900,280
14,inf,0,75800,268
15,inf,0,75400,9
16,inf,0,10100,0
17,inf,0,10100,0
18,inf,0,10100,0
19,inf,0,20200,0
20,inf,0,70600,32
21,inf,0,79500,304
22,inf,0,73500,218
23,inf,0,76900,2
24,inf,0,48400,8
25,inf,0,56500,222
26,inf,0,50500,161
27,inf,0,54800,6
28,1691.1,0.0591332,7600,0
29,2416.77,0.0413775,8500,0
30,1753.2,0.0570385,9700,0
31,1799.82,0.0555611,8600,0
32,1488.41,0.0671859,9000,0
33,1355.53,0.0737718,9900,0
34,1250.63,0.0799594,10700,0
35,1136.4,0.0879972,11000,0
36,817.989,0.122251,9300,0
37,803.931,0.124389,8900,0
38,1691.45,0.0591208,9700,0
39,1761.76,0.0567614,10700,0
40,2044.34,0.0489155,9900,0
41,1551.22,0.0644655,10200,0
42,2052.62,0.0487182,10200,0
43,1510.98,0.0661823,9600,0
44,1726.34,0.0579261,9200,0
45,1318.5,0.0758435,9400,0
46,1552,0.0644332,8200,0
47,1587.35,0.0629982,10200,0
48,1611.03,0.0620721,10100,0
49,1007.34,0.0992713,9900,0
50,1689.18,0.0592005,9400,0
51,2132.71,0.0468887,9000,0
52,1220.83,0.0819117,8700,0
53,1693.49,0.0590495,9300,0
54,2031.34,0.0492287,9600,0
55,1495.38,0.0668724,8700,0
56,1442.51,0.0693237,9500,0
57,2097.08,0.0476855,8200,0
58,1353.59,0.0738774,9900,0
59,1071.65,0.0933141,9600,0
60,1652.36,0.0605195,10200,0
61,823.762,0.121394,7600,0
62,2143.94,0.0466432,8600,0
63,1590.78,0.0628623,9700,0
64,1345.1,0.0743437,8000,0
65,1930.2,0.0518081,8500,0
66,2041.91,0.0489737,9900,0
67,1117.48,0.0894874,8900,0
