node,throughput,latency,receivedByte,numCoding
0,inf,0,47800,38
1,inf,0,32100,154
2,inf,0,49200,293
3,inf,0,34400,1
4,inf,0,42200,6
5,inf,0,50400,211
6,inf,0,43700,139
7,inf,0,80000,1
8,inf,0,45000,34
9,inf,0,48400,186
10,inf,0,46300,134
11,inf,0,50900,1
12,inf,0,55100,0
13,inf,0,49100,193
14,inf,0,45600,158
15,inf,0,57600,0
16,inf,0,30700,0
17,inf,0,24700,4
18,inf,0,31500,72
19,inf,0,24500,0
20,inf,0,42900,7
21,inf,0,59500,202
22,inf,0,53200,139
23,inf,0,48200,16
24,inf,0,82000,0
25,inf,0,60700,219
26,inf,0,53400,146
27,inf,0,88600,12
28,2375.98,0.042088,10000,0
29,2148.88,0.0465359,9300,0
30,1434.38,0.0697163,9600,0
31,2071.25,0.0482801,10200,0
32,1592.89,0.0627791,8300,0
33,1747.17,0.0572355,8700,0
34,1984.08,0.0504012,9200,0
35,1636.36,0.0611113,10200,0
36,1817.88,0.055009,10200,0
37,2089.4,0.0478607,9500,0
38,1326.16,0.0754058,9700,0
39,1464.51,0.0682824,9700,0
40,1793.56,0.0557551,9500,0
41,1820.09,0.0549424,10200,0
42,1945.98,0.0513881,10000,0
43,1926.37,0.0519112,10200,0
44,1177.56,0.0849211,10100,0
45,2277.4,0.0439097,10100,0
46,1519.58,0.0658078,10200,0
47,999.535,0.100047,10200,0
48,1927.45,0.051882,9900,0
49,1994.63,0.0501346,10100,0
50,1584.64,0.0631057,9700,0
51,2039.85,0.0490231,9800,0
52,1632.76,0.0612461,9200,0
53,1827.21,0.0547282,10100,0
54,2025.67,0.0493664,10000,0
55,1873.78,0.053368,9600,0
56,1619.35,0.061753,10600,0
57,1585.49,0.0630718,11200,0
58,1962.36,0.050959,9500,0
59,1765.35,0.056646,9900,0
60,1996.25,0.0500938,10600,0
61,1557.85,0.0641912,10100,0
62,1975.41,0.0506224,9500,0
63,2221.09,0.045023,9500,0
64,1153.4,0.0866999,9900,0
65,1186.57,0.0842765,10300,0
66,1028.59,0.0972201,10700,0
67,1321.23,0.0756871,10400,0
