node,throughput,latency,receivedByte,numCoding
0,inf,0,42800,0
1,inf,0,54000,76
2,inf,0,59700,133
3,inf,0,53300,0
4,inf,0,16900,0
5,inf,0,16900,0
6,-nan,0,0,0
7,-nan,0,0,0
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,1740.4,0.0574581,16900,0
21,1588.28,0.0629613,16100,0
22,1919.96,0.0520845,16600,0
23,1272.69,0.0785737,16000,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
