node,throughput,latency,receivedByte,numCoding
0,inf,0,61300,0
1,inf,0,61700,115
2,inf,0,63000,128
3,inf,0,72000,0
4,inf,0,43100,0
5,inf,0,21400,0
6,inf,0,20700,0
7,inf,0,20700,0
8,inf,0,39400,29
9,inf,0,44900,232
10,inf,0,40000,153
11,inf,0,46300,0
12,inf,0,44300,47
13,inf,0,44800,174
14,inf,0,46500,143
15,inf,0,48100,0
16,inf,0,32400,3
17,inf,0,42000,107
18,inf,0,25900,6
19,inf,0,35900,0
20,inf,0,33800,1
21,inf,0,51500,193
22,inf,0,33500,14
23,inf,0,51600,3
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,1079,0.0926782,10500,0
35,1242.02,0.080514,9900,0
36,1201.25,0.0832463,10200,0
37,-nan,0,0,0
38,-nan,0,0,0
39,1290.35,0.0774981,10600,0
40,2170.66,0.0460689,9300,0
41,1890.56,0.0528945,8900,0
42,1315.07,0.0760414,10900,0
43,1303.34,0.0767257,10900,0
44,1873.29,0.053382,10000,0
45,1775.46,0.0563235,10000,0
46,1924.54,0.0519603,10000,0
47,1965.53,0.0508768,10100,0
48,2035.29,0.0491332,9500,0
49,1727.28,0.0578946,10600,0
50,1669.77,0.0598885,9900,0
51,1797.67,0.0556277,9300,0
52,2060.09,0.0485415,8900,0
53,2694.62,0.0371109,9500,0
54,2021.07,0.0494788,9700,0
55,2277.84,0.0439012,8700,0
56,-nan,0,0,0
57,30.939,3.23216,8500,0
58,-nan,0,0,0
59,32.2044,3.10516,8600,0
60,2178.79,0.045897,9400,0
61,32.9824,3.03192,8700,0
62,-nan,0,0,0
63,1310.12,0.076329,10100,0
64,2116.45,0.0472488,9300,0
65,1472.34,0.0679189,10400,0
66,2001.99,0.0499502,10600,0
67,1588.15,0.0629665,10700,0
