node,throughput,latency,receivedByte,numCoding
0,inf,0,19000,0
1,inf,0,23900,38
2,inf,0,23800,38
3,inf,0,23400,1
4,inf,0,42400,0
5,inf,0,18100,0
6,inf,0,13100,0
7,inf,0,26300,0
8,inf,0,65100,4
9,inf,0,29700,0
10,inf,0,21800,0
11,inf,0,33300,0
12,inf,0,15300,0
13,inf,0,11900,0
14,inf,0,4600,0
15,inf,0,26800,0
16,inf,0,20500,17
17,inf,0,28700,77
18,inf,0,27400,60
19,inf,0,29000,10
20,1108.6,0.0902037,5000,0
21,-nan,0,0,0
22,1026.17,0.0974502,4800,0
23,97.6167,1.02441,4500,0
24,977.274,0.102325,4600,0
25,80.5239,1.24187,3600,0
26,165.36,0.604741,3500,0
27,1117.86,0.089457,4200,0
28,1190,0.0840336,8000,0
29,700.947,0.142664,9000,0
30,209.105,0.478229,9700,0
31,-nan,0,0,0
32,188.489,0.530534,8000,0
33,959.057,0.104269,8900,0
34,688.597,0.145223,7300,0
35,141.407,0.707176,8000,0
36,-nan,0,0,0
37,606.681,0.164831,6400,0
38,-nan,0,0,0
39,-nan,0,0,0
