node,throughput,latency,receivedByte,numCoding
0,inf,0,58600,40
1,inf,0,71200,205
2,inf,0,74700,210
3,inf,0,73400,8
4,inf,0,82400,0
5,inf,0,104500,103
6,inf,0,63200,0
7,inf,0,79500,0
8,inf,0,98300,0
9,inf,0,44800,0
10,inf,0,16400,0
11,inf,0,66600,0
12,inf,0,89600,0
13,inf,0,44600,0
14,inf,0,30600,0
15,inf,0,30600,0
16,inf,0,43500,0
17,inf,0,28800,0
18,inf,0,28800,0
19,inf,0,28800,0
20,584.4,0.171116,15900,0
21,40.6198,2.46185,14300,0
22,3458.08,0.0624793,29600,0
23,1043.17,0.0958613,14900,0
24,-nan,0,0,0
25,62.4498,1.60129,14900,0
26,-nan,0,0,0
27,113.167,1.79799,29300,0
28,894.025,0.111854,12700,0
29,1004.8,0.0995224,14700,0
30,161.573,0.618915,15400,0
31,35.0709,2.85137,13200,0
32,-nan,0,0,0
33,-nan,0,0,0
34,153.082,0.653246,14800,0
35,28.9926,3.44915,11900,0
36,15.0742,6.63386,10000,0
37,9.4859,10.542,7800,0
38,1097.02,0.0911559,13900,0
39,-nan,0,0,0
