node,throughput,latency,receivedByte,numCoding
0,inf,0,63600,80
1,inf,0,64900,155
2,inf,0,58100,72
3,inf,0,68500,58
4,inf,0,71400,0
5,inf,0,33500,0
6,inf,0,32900,0
7,inf,0,87000,14
8,inf,0,42200,0
9,-nan,0,0,0
10,inf,0,14700,0
11,inf,0,94400,0
12,inf,0,53900,0
13,inf,0,25700,0
14,inf,0,42400,0
15,inf,0,86200,0
16,inf,0,60200,2
17,inf,0,71700,150
18,inf,0,59300,33
19,inf,0,84100,0
20,-nan,0,0,0
21,100.482,0.995202,16500,0
22,-nan,0,0,0
23,1408.45,0.0709998,15700,0
24,-nan,0,0,0
25,-nan,0,0,0
26,1145.38,0.0873076,14500,0
27,181.181,1.07321,31500,0
28,-nan,0,0,0
29,565.171,0.176938,13700,0
30,-nan,0,0,0
31,553.553,0.180651,15300,0
32,760.878,0.131427,11700,0
33,281.895,0.354743,14700,0
34,1207.52,0.0828141,13800,0
35,57.3991,1.74219,13100,0
36,36.0792,2.77168,12900,0
37,57.9783,1.72478,13100,0
38,36.7795,2.7189,12700,0
39,53.4573,1.87065,12700,0
