node,throughput,latency,receivedByte,numCoding
0,-nan,0,0,0
1,-nan,0,0,0
2,inf,0,26300,87
3,inf,0,28700,0
4,inf,0,48400,18
5,inf,0,50500,214
6,inf,0,44400,200
7,inf,0,18900,0
8,inf,0,36700,0
9,inf,0,29000,0
10,inf,0,33300,0
11,inf,0,31900,2
12,inf,0,35800,23
13,inf,0,29600,110
14,inf,0,28600,83
15,inf,0,29600,0
16,inf,0,8400,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,641.247,0.155946,8200,0
21,1462.22,0.0683891,9200,0
22,906.067,0.110367,7800,0
23,1715.2,0.0583023,7700,0
24,1471.25,0.0679693,8100,0
25,2026.19,0.0493536,8800,0
26,620.149,0.161252,7700,0
27,30.2168,3.30942,5300,0
28,541.98,0.184509,7200,0
29,29.0021,3.44803,5600,0
30,1631.37,0.0612982,5500,0
31,25.3455,3.94547,4500,0
32,978.957,0.102149,5500,0
33,21.6445,4.62011,3500,0
34,1363.2,0.0733571,4000,0
35,1901.58,0.0525879,4400,0
36,707.558,0.141331,4200,0
37,1486.49,0.0672726,4300,0
38,924.013,0.108224,4200,0
39,2054.95,0.0486629,4000,0
