node,throughput,latency,receivedByte,numCoding
0,inf,0,88500,142
1,inf,0,92800,318
2,inf,0,88900,203
3,inf,0,74500,52
4,inf,0,121300,75
5,inf,0,47100,68
6,inf,0,67700,0
7,inf,0,121500,0
8,inf,0,105100,0
9,inf,0,29900,10
10,inf,0,43700,2
11,inf,0,98500,0
12,inf,0,13400,0
13,-nan,0,0,0
14,inf,0,14700,0
15,inf,0,56100,0
16,inf,0,16600,0
17,inf,0,28100,117
18,inf,0,16600,2
19,inf,0,26100,0
20,-nan,0,0,0
21,70.4636,1.41917,14500,0
22,1236.11,0.0808989,14100,0
23,1429.74,0.0699428,14300,0
24,-nan,0,0,0
25,110.619,1.68332,27000,0
26,-nan,0,0,0
27,36.5727,2.73428,13600,0
28,1069.75,0.0934799,14800,0
29,940.02,0.106381,14200,0
30,27.4562,3.64216,12200,0
31,848.722,0.117824,14900,0
32,30.4278,3.28646,9500,0
33,74.8223,1.3365,12500,0
34,956.12,0.104589,13000,0
35,34.2447,2.92016,11800,0
36,961.432,0.104012,13400,0
37,-nan,0,0,0
38,23.0289,4.34237,5500,0
39,1138.22,0.0878564,12200,0
