node,throughput,latency,receivedByte,numCoding
0,inf,0,62100,115
1,inf,0,62100,132
2,inf,0,53500,18
3,inf,0,71500,85
4,inf,0,84700,89
5,inf,0,35100,87
6,inf,0,37000,31
7,inf,0,76300,0
8,inf,0,80000,0
9,inf,0,13900,0
10,inf,0,13900,0
11,inf,0,43200,0
12,inf,0,26100,0
13,inf,0,12500,0
14,-nan,0,0,0
15,inf,0,38600,0
16,inf,0,37000,0
17,inf,0,39500,34
18,inf,0,51200,151
19,inf,0,53300,0
20,-nan,0,0,0
21,293.445,0.340779,16000,0
22,-nan,0,0,0
23,274.552,0.36423,15400,0
24,-nan,0,0,0
25,242.651,0.412114,14400,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,186.364,0.536584,14900,0
30,1031.47,0.0969488,15800,0
31,138.368,0.72271,13900,0
32,-nan,0,0,0
33,148.87,0.671726,12700,0
34,990.968,0.100911,13600,0
35,1432.86,0.0697903,13900,0
36,1391.46,0.071867,12500,0
37,185.212,0.539921,12100,0
38,642.063,0.155748,10700,0
39,202.651,0.493458,12300,0
