node,throughput,latency,receivedByte,numCoding
0,inf,0,73500,182
1,inf,0,53000,160
2,inf,0,68700,205
3,inf,0,68400,52
4,inf,0,93300,0
5,inf,0,45000,0
6,inf,0,34200,0
7,inf,0,87600,0
8,inf,0,71000,0
9,-nan,0,0,0
10,inf,0,12400,0
11,inf,0,63400,0
12,inf,0,83700,0
13,inf,0,42200,0
14,inf,0,25800,0
15,inf,0,37800,0
16,inf,0,41900,0
17,inf,0,42100,0
18,inf,0,42800,0
19,inf,0,42800,0
20,-nan,0,0,0
21,22.3371,4.47685,13100,0
22,1338.06,0.0747349,13600,0
23,1314.41,0.0760797,13900,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,593.667,0.168445,14300,0
28,1264.87,0.0790596,11900,0
29,19.4553,5.13999,11400,0
30,103.489,0.966285,14400,0
31,577.196,0.173251,13100,0
32,-nan,0,0,0
33,56.9874,1.75477,13400,0
34,229.933,0.434909,13900,0
35,359.962,0.277807,13100,0
36,-nan,0,0,0
37,52.5789,1.90191,12400,0
38,197.202,0.507094,13500,0
39,16.6675,5.99969,9500,0
