node,throughput,latency,receivedByte,numCoding
0,inf,0,79400,75
1,inf,0,96700,288
2,inf,0,92400,415
3,inf,0,98100,286
4,inf,0,80500,8
5,inf,0,49500,10
6,inf,0,15800,0
7,inf,0,106900,75
8,inf,0,81800,0
9,inf,0,50200,0
10,inf,0,25100,0
11,inf,0,69300,0
12,inf,0,71300,125
13,inf,0,14700,0
14,inf,0,12100,0
15,inf,0,25900,0
16,inf,0,50100,7
17,inf,0,46800,89
18,inf,0,43100,79
19,inf,0,48100,40
20,-nan,0,0,0
21,1242.99,0.0804511,15800,0
22,1169.73,0.0854895,13600,0
23,1319.03,0.0758135,13100,0
24,-nan,0,0,0
25,606.762,0.164809,12100,0
26,-nan,0,0,0
27,1121.79,0.0891433,14800,0
28,1165.72,0.0857841,12400,0
29,926.91,0.107885,17200,0
30,928.976,0.107645,11200,0
31,382.288,0.261583,15500,0
32,957.537,0.104435,14200,0
33,743.574,0.134486,13800,0
34,569.677,0.175538,9600,0
35,728.009,0.137361,11700,0
36,1274.64,0.0784533,13500,0
37,1247.53,0.0801583,11500,0
38,506.98,0.197246,11100,0
39,378.826,0.263974,9500,0
