node,throughput,latency,receivedByte,numCoding
0,inf,0,14100,0
1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,inf,0,27800,0
5,inf,0,28400,6
6,inf,0,27700,0
7,inf,0,28300,0
8,-nan,0,0,0
9,-nan,0,0,0
10,inf,0,14200,0
11,inf,0,14200,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,785.809,0.127257,14100,0
21,1520.83,0.0657535,14100,0
22,inf,0,14100,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
