node,throughput,latency,receivedByte,numCoding
0,inf,0,39500,53
1,inf,0,40700,239
2,inf,0,39900,188
3,inf,0,43400,4
4,inf,0,43200,34
5,inf,0,45400,203
6,inf,0,44100,164
7,inf,0,46500,0
8,inf,0,29300,5
9,inf,0,37700,139
10,inf,0,29600,53
11,inf,0,36400,0
12,inf,0,46600,94
13,inf,0,42700,176
14,inf,0,44200,124
15,inf,0,51500,26
16,inf,0,39000,7
17,inf,0,52200,250
18,inf,0,38700,127
19,inf,0,49500,19
20,inf,0,21900,0
21,inf,0,33300,92
22,inf,0,23900,0
23,inf,0,10800,0
24,inf,0,77200,1
25,inf,0,60900,184
26,inf,0,65400,181
27,inf,0,77500,29
28,2370.61,0.0421832,9100,0
29,1914.17,0.052242,9500,0
30,1765.48,0.0566417,10300,0
31,2088.23,0.0478876,10200,0
32,1140.07,0.0877136,5200,0
33,1315.09,0.0760403,9200,0
34,2054.84,0.0486655,9900,0
35,1857.98,0.0538218,10200,0
36,1438.63,0.0695105,8900,0
37,1806.91,0.0553429,9500,0
38,993.455,0.100659,9000,0
39,2338.23,0.0427673,9300,0
40,1885.38,0.0530398,9800,0
41,1774.41,0.0563568,10500,0
42,1961.67,0.050977,8700,0
43,1920.74,0.0520632,9500,0
44,-nan,0,0,0
45,906.965,0.110258,10200,0
46,1925.72,0.0519287,9400,0
47,522.838,0.191264,10300,0
48,2568.35,0.0389355,9600,0
49,462.637,0.216152,10500,0
50,2817.73,0.0354895,9700,0
51,1092.81,0.0915075,10700,0
52,2034.1,0.0491618,9700,0
53,1836.16,0.0544614,9300,0
54,1774.9,0.0563411,8900,0
55,1769.11,0.0565257,9700,0
56,1778.42,0.0562298,10000,0
57,2329.45,0.0429286,8800,0
58,1669.47,0.0598992,9300,0
59,1903.01,0.0525483,8200,0
60,-nan,0,0,0
61,1510.97,0.0661825,10500,0
62,2229.15,0.0448601,9100,0
63,2620.25,0.0381643,8600,0
64,-nan,0,0,0
65,1157.7,0.0863785,9600,0
66,1111.99,0.0899291,9700,0
67,1084.62,0.0921983,10700,0
