node,throughput,latency,receivedByte,numCoding
0,inf,0,407700,236
1,inf,0,415100,1834
2,inf,0,453100,2003
3,inf,0,425800,0
4,inf,0,208000,0
5,inf,0,30300,0
6,-nan,0,0,0
7,inf,0,129300,0
8,inf,0,55900,0
9,-nan,0,0,0
10,-nan,0,0,0
11,inf,0,48900,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,inf,0,24300,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,1201.79,0.083209,31500,0
21,1162.47,0.0860234,30500,0
22,1221.73,0.0818513,28800,0
23,1129.52,0.0885328,30000,0
24,1280.69,0.078083,29600,0
25,1215.14,0.082295,31100,0
26,885.281,0.112958,29700,0
27,1211.16,0.0825656,28600,0
28,814.734,0.122739,30900,0
29,1145.89,0.0872685,29700,0
30,1088.4,0.0918776,30300,0
31,32.5128,3.07571,26500,0
32,733.535,0.136326,31500,0
33,30.3445,3.29549,26600,0
34,903.029,0.110738,30200,0
35,29.6151,3.37666,27300,0
36,817.446,0.122332,29300,0
37,30.3378,3.29621,24600,0
38,794.811,0.125816,29800,0
39,28.3772,3.52395,24300,0
