node,throughput,latency,receivedByte,numCoding
0,inf,0,59700,95
1,inf,0,51600,229
2,inf,0,55900,234
3,inf,0,58500,61
4,inf,0,33100,0
5,inf,0,11100,0
6,inf,0,11100,0
7,inf,0,67400,10
8,inf,0,38400,0
9,inf,0,38600,0
10,inf,0,53200,0
11,inf,0,53200,0
12,inf,0,63300,0
13,inf,0,63300,0
14,inf,0,39700,0
15,inf,0,31100,0
16,inf,0,47000,10
17,inf,0,47300,106
18,inf,0,63500,103
19,inf,0,63400,0
20,inf,0,21200,0
21,inf,0,40500,88
22,inf,0,33200,0
23,inf,0,25700,0
24,inf,0,72900,22
25,inf,0,72100,267
26,inf,0,65800,186
27,inf,0,78700,9
28,1429.95,0.0699326,8900,0
29,1621.74,0.061662,9400,0
30,865.296,0.115567,8200,0
31,1358.55,0.0736079,9200,0
32,1284.76,0.0778358,8100,0
33,1355.81,0.0737567,9600,0
34,25.1927,3.9694,7400,0
35,593.001,0.168634,11500,0
36,24.4973,4.08208,7900,0
37,1618.1,0.0618008,11100,0
38,24.5051,4.08078,8000,0
39,890.366,0.112313,10800,0
40,-nan,0,0,0
41,11.5814,8.63456,5100,0
42,24.6491,4.05694,7300,0
43,11.8896,8.41072,5200,0
44,24.6399,4.05845,7700,0
45,11.4264,8.75165,5300,0
46,24.5925,4.06628,8000,0
47,12.0368,8.30788,4900,0
48,24.8932,4.01716,7500,0
49,11.6446,8.5877,5500,0
50,24.7869,4.03439,8000,0
51,11.9846,8.34406,5000,0
52,24.6908,4.05009,7700,0
53,38.0863,2.62561,8400,0
54,25.5646,3.91165,7700,0
55,3042.43,0.0328685,9100,0
56,25.6803,3.89404,7600,0
57,37.2331,2.68578,8500,0
58,1844.88,0.0542042,9400,0
59,1667.35,0.0599753,10000,0
60,1498.99,0.0667116,9700,0
61,1907.7,0.0524192,8600,0
62,1866.3,0.053582,8300,0
63,2277.17,0.0439142,7900,0
64,1968.39,0.0508029,9900,0
65,1032.18,0.0968819,9400,0
66,42.5677,2.3492,9100,0
67,40.7728,2.45262,8700,0
