node,throughput,latency,receivedByte,numCoding
0,inf,0,74800,140
1,inf,0,68600,219
2,inf,0,69500,152
3,inf,0,65200,58
4,inf,0,75200,0
5,inf,0,32600,0
6,inf,0,46800,0
7,inf,0,87500,0
8,inf,0,83400,0
9,inf,0,28300,106
10,inf,0,19700,20
11,inf,0,73300,0
12,inf,0,76600,0
13,inf,0,16400,0
14,inf,0,30700,0
15,inf,0,30700,0
16,inf,0,43900,0
17,inf,0,43900,0
18,inf,0,43900,0
19,inf,0,29600,0
20,-nan,0,0,0
21,508.708,0.196576,16900,0
22,-nan,0,0,0
23,1433.96,0.0697372,15300,0
24,-nan,0,0,0
25,-nan,0,0,0
26,1796.44,0.0556657,11800,0
27,1149.59,0.0869873,14500,0
28,1014.99,0.0985227,15100,0
29,869.336,0.11503,16300,0
30,-nan,0,0,0
31,257.745,0.387981,17200,0
32,1627.37,0.0614487,14900,0
33,221.031,0.452425,14300,0
34,-nan,0,0,0
35,359.693,0.278015,15600,0
36,480.418,0.208152,14900,0
37,1192.05,0.0838889,14300,0
38,460.324,0.217238,14200,0
39,1422.94,0.0702773,12700,0
