node,throughput,latency,receivedByte,numCoding
0,inf,0,25300,0
1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,inf,0,243400,173
5,inf,0,279500,1381
6,inf,0,244400,996
7,inf,0,272400,87
8,inf,0,155700,369
9,inf,0,133300,758
10,inf,0,146500,703
11,inf,0,161600,141
12,inf,0,127500,32
13,inf,0,57400,0
14,inf,0,74900,0
15,inf,0,125200,0
16,inf,0,56500,0
17,inf,0,57400,127
18,inf,0,37100,21
19,inf,0,46600,0
20,2377.42,0.0420624,23600,0
21,2239.37,0.0446554,24000,0
22,2063.62,0.0484586,21100,0
23,1740.54,0.0574533,21100,0
24,-nan,0,0,0
25,1013.99,0.0986199,23900,0
26,2061.47,0.0485091,21400,0
27,2323.2,0.043044,21100,0
28,1971.41,0.050725,19400,0
29,1853.89,0.0539407,20800,0
30,1991.28,0.0502191,20700,0
31,962.427,0.103904,18800,0
32,1888.94,0.0529396,17800,0
33,2177.78,0.0459183,18700,0
34,2157.18,0.0463569,17500,0
35,1552.66,0.0644055,18700,0
36,2264.52,0.0441595,16900,0
37,1804.4,0.0554199,15600,0
38,1652.26,0.0605231,18100,0
39,1416.91,0.0705762,19600,0
40,2165.78,0.0461728,16100,0
41,1803.17,0.0554579,17700,0
42,2371.26,0.0421717,25300,0
43,1151.56,0.0868386,16000,0
44,2162.68,0.0462388,14900,0
45,1252.86,0.0798176,15700,0
46,1889.85,0.0529142,21300,0
47,1169.48,0.0855082,15400,0
48,15.1072,6.61935,12500,0
49,81.7926,1.2226,15800,0
50,13.7557,7.26971,11700,0
51,24.8462,4.02475,13600,0
52,13.6342,7.3345,10400,0
53,74.6342,1.33987,14100,0
54,12.1816,8.20911,10100,0
55,71.5164,1.39828,12200,0
56,11.5162,8.68342,8700,0
57,20.6738,4.83703,11700,0
58,2147.3,0.0465702,11300,0
59,20.0761,4.98106,9700,0
