node,throughput,latency,receivedByte,numCoding
0,inf,0,9200,0
1,inf,0,9200,0
2,inf,0,17300,0
3,inf,0,18600,13
4,inf,0,38000,8
5,inf,0,53500,173
6,inf,0,40100,93
7,inf,0,44300,59
8,inf,0,31300,0
9,inf,0,34800,88
10,inf,0,23400,54
11,inf,0,26600,0
12,inf,0,20600,0
13,inf,0,20600,0
14,inf,0,16700,0
15,inf,0,16200,0
16,inf,0,10200,0
17,inf,0,10600,0
18,inf,0,13000,0
19,inf,0,13000,0
20,2089.37,0.0478613,10200,0
21,403.227,0.248,10100,0
22,1586.15,0.0630457,9200,0
23,378.841,0.263963,9100,0
24,2012.94,0.0496786,7200,0
25,617.636,0.161908,8200,0
26,1281.97,0.0780047,8000,0
27,450.132,0.222157,7500,0
28,1830.78,0.0546217,7100,0
29,1878.59,0.0532314,7500,0
30,1681.65,0.0594654,5800,0
31,93.8061,1.06603,5800,0
32,1947.19,0.051356,5600,0
33,2151.47,0.0464798,5000,0
34,86.8066,1.15199,4100,0
35,68.4786,1.46031,4200,0
36,76.8442,1.30133,3500,0
37,60.8826,1.64251,3500,0
38,62.3655,1.60345,2600,0
39,46.2996,2.15985,2700,0
