node,throughput,latency,receivedByte,numCoding
0,-nan,0,0,0
1,-nan,0,0,0
2,inf,0,9300,0
3,inf,0,19600,0
4,inf,0,54500,15
5,inf,0,68700,306
6,inf,0,54700,190
7,inf,0,57500,35
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,inf,0,31300,12
13,inf,0,44200,212
14,inf,0,32300,91
15,inf,0,42700,9
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,1808.94,0.055281,10100,0
21,1494.07,0.0669312,9600,0
22,1479.26,0.0676012,9000,0
23,1487.54,0.067225,9300,0
24,1995.6,0.0501103,6700,0
25,2224.58,0.0449523,7500,0
26,2041.95,0.0489729,6900,0
27,1810.85,0.0552226,6900,0
28,1985.68,0.0503606,4300,0
29,1804.93,0.0554037,6800,0
30,2276.22,0.0439325,6200,0
31,1672.98,0.0597736,6800,0
32,2055.58,0.0486482,5200,0
33,2043.41,0.0489378,5400,0
34,2138.78,0.0467557,4900,0
35,1541.53,0.0648708,4700,0
36,1860.05,0.053762,4200,0
37,1319.27,0.0757992,4400,0
38,2396.82,0.0417219,2700,0
39,831.674,0.120239,3800,0
