node,throughput,latency,receivedByte,numCoding
0,inf,0,38800,1
1,inf,0,42400,141
2,inf,0,39600,112
3,inf,0,41700,0
4,inf,0,47200,34
5,inf,0,37900,151
6,inf,0,35500,111
7,inf,0,48800,12
8,inf,0,40900,11
9,inf,0,45200,195
10,inf,0,43900,171
11,inf,0,42600,0
12,inf,0,33800,60
13,inf,0,39500,193
14,inf,0,32600,78
15,inf,0,43300,1
16,inf,0,46500,8
17,inf,0,46100,160
18,inf,0,46500,162
19,inf,0,45000,7
20,inf,0,10500,0
21,inf,0,24400,57
22,inf,0,23100,0
23,inf,0,28100,9
24,inf,0,79700,93
25,inf,0,71400,244
26,inf,0,60900,182
27,inf,0,83300,68
28,-nan,0,0,0
29,1651.11,0.0605653,10200,0
30,2293.77,0.0435964,9900,0
31,-nan,0,0,0
32,1967.59,0.0508235,10300,0
33,2022.82,0.0494359,9800,0
34,1139.08,0.0877905,10000,0
35,1075.47,0.0929829,10500,0
36,1853.11,0.0539633,8200,0
37,2259.21,0.0442632,9000,0
38,1116.8,0.0895415,8900,0
39,2358.19,0.0424054,8600,0
40,1765.82,0.0566308,8700,0
41,1828.58,0.0546872,8900,0
42,1951,0.0512559,9000,0
43,2337.88,0.0427738,8500,0
44,1627.28,0.0614522,7300,0
45,1837.59,0.0544192,9000,0
46,2536.11,0.0394305,8700,0
47,1757.76,0.0568906,10300,0
48,1730.75,0.0577785,10400,0
49,1784.88,0.0560262,10500,0
50,1851.87,0.0539995,8200,0
51,1604.6,0.0623209,9300,0
52,-nan,0,0,0
53,1383.39,0.0722862,10200,0
54,1151.55,0.0868394,9400,0
55,1190.38,0.0840065,10000,0
56,1953.88,0.0511803,8800,0
57,1984.42,0.0503925,8900,0
58,2327.9,0.0429572,9700,0
59,1815.26,0.0550885,9500,0
60,1965.5,0.0508775,10200,0
61,2161.07,0.0462735,9600,0
62,1348.47,0.0741584,10500,0
63,1831.99,0.0545854,10600,0
64,1146.4,0.0872297,9300,0
65,1202.16,0.0831837,9800,0
66,1155.9,0.0865126,9700,0
67,1284.06,0.0778783,10000,0
