node,throughput,latency,receivedByte,numCoding
0,inf,0,12700,0
1,inf,0,21900,92
2,inf,0,12700,0
3,inf,0,20300,0
4,inf,0,46100,59
5,inf,0,39200,146
6,inf,0,47200,177
7,inf,0,42500,3
8,inf,0,42900,20
9,inf,0,51600,218
10,inf,0,44300,129
11,inf,0,51400,2
12,inf,0,43400,19
13,inf,0,46800,198
14,inf,0,43500,170
15,inf,0,45600,24
16,inf,0,49300,46
17,inf,0,46700,142
18,inf,0,49600,135
19,inf,0,50100,12
20,inf,0,52300,23
21,inf,0,46300,144
22,inf,0,53200,199
23,inf,0,47700,8
24,inf,0,37600,8
25,inf,0,43000,169
26,inf,0,38500,117
27,inf,0,42100,1
28,1735.75,0.0576121,9800,0
29,1738.27,0.0575285,9100,0
30,1638.64,0.0610262,9700,0
31,1474.32,0.0678279,10400,0
32,1612.99,0.0619965,6400,0
33,1703.27,0.0587107,9100,0
34,1471.67,0.0679502,8800,0
35,1650.87,0.060574,10100,0
36,1565.12,0.063893,10900,0
37,1491.92,0.0670278,10300,0
38,1460.65,0.0684628,9200,0
39,1737.42,0.0575566,9000,0
40,1585.8,0.0630598,9300,0
41,1216.16,0.0822258,10000,0
42,1447.62,0.069079,8300,0
43,1323.74,0.0755437,9500,0
44,1554.18,0.0643426,9000,0
45,1291.98,0.0774005,8600,0
46,962.911,0.103852,9600,0
47,2024.09,0.0494049,8100,0
48,885.17,0.112973,9800,0
49,-nan,0,0,0
50,759.989,0.131581,9300,0
51,1479.19,0.0676045,10200,0
52,1023.86,0.0976698,9900,0
53,1963.31,0.0509343,9700,0
54,-nan,0,0,0
55,-nan,0,0,0
56,833.928,0.119914,9900,0
57,760.272,0.131532,10800,0
58,1994.19,0.0501456,10300,0
59,1063.11,0.0940639,11000,0
60,1969.11,0.0507842,9500,0
61,1014.86,0.098536,10600,0
62,1495.05,0.0668873,10000,0
63,773.237,0.129326,11100,0
64,959.738,0.104195,10300,0
65,1747.93,0.0572105,10900,0
66,1144.54,0.0873713,10300,0
67,2297.51,0.0435253,8300,0
