node,throughput,latency,receivedByte,numCoding
0,inf,0,52000,4
1,inf,0,49200,183
2,inf,0,45000,140
3,inf,0,46200,3
4,inf,0,58300,0
5,inf,0,51400,118
6,inf,0,49900,111
7,inf,0,46800,14
8,inf,0,41800,0
9,inf,0,22200,54
10,inf,0,25700,93
11,inf,0,7900,0
12,inf,0,48800,0
13,inf,0,39000,83
14,inf,0,71400,247
15,inf,0,66400,70
16,inf,0,41000,0
17,inf,0,43700,188
18,inf,0,34400,96
19,inf,0,38900,1
20,inf,0,32700,0
21,inf,0,42200,158
22,inf,0,33500,101
23,inf,0,40800,43
24,inf,0,35500,24
25,inf,0,38300,130
26,inf,0,40200,129
27,inf,0,36400,0
28,1681.12,0.0594841,9000,0
29,1394.85,0.0716921,8700,0
30,248.155,0.402973,8900,0
31,-nan,0,0,0
32,1359.36,0.0735641,8700,0
33,2005.06,0.0498739,4600,0
34,1868.06,0.0535315,8700,0
35,2407.55,0.041536,7900,0
36,242.199,0.412883,9100,0
37,1555.77,0.0642767,9000,0
38,978.454,0.102202,6700,0
39,1914,0.0522466,8600,0
40,1448.81,0.069022,7200,0
41,1608.02,0.0621882,9100,0
42,1767.86,0.0565656,7300,0
43,1078.45,0.0927255,7900,0
44,2275.02,0.0439556,8500,0
45,1988.25,0.0502954,10400,0
46,196.757,0.508241,6300,0
47,-nan,0,0,0
48,228.559,0.437524,9000,0
49,2010.17,0.049747,4100,0
50,179.157,0.55817,8100,0
51,187.383,0.533667,4400,0
52,1886.14,0.0530183,5700,0
53,273.856,0.365155,7600,0
54,1296.83,0.0771111,8000,0
55,1500.36,0.0666505,7800,0
56,1712.1,0.0584079,6800,0
57,2520.48,0.039675,8200,0
58,1819.11,0.054972,8600,0
59,1759.7,0.056828,9200,0
60,-nan,0,0,0
61,-nan,0,0,0
62,1590.03,0.062892,3800,0
63,1328.42,0.0752774,6700,0
64,1526.3,0.0655178,10000,0
65,1309.3,0.0763767,6300,0
66,1439.47,0.0694699,10100,0
67,1576.48,0.0634324,9600,0
