node,throughput,latency,receivedByte,numCoding
0,-nan,0,0,0
1,-nan,0,0,0
2,-nan,0,0,0
3,-nan,0,0,0
4,inf,0,14000,0
5,inf,0,14000,0
6,inf,0,14000,0
7,inf,0,14000,0
8,inf,0,14700,0
9,inf,0,14700,0
10,inf,0,14700,0
11,inf,0,28700,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,inf,0,14800,0
17,inf,0,14800,0
18,inf,0,14800,0
19,inf,0,14800,0
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,-nan,0,0,0
29,-nan,0,0,0
30,-nan,0,0,0
31,-nan,0,0,0
32,-nan,0,0,0
33,-nan,0,0,0
34,1532.05,0.065272,14700,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,1253.41,0.0797826,14000,0
39,1538.42,0.0650019,14800,0
