node,throughput,latency,receivedByte,numCoding
0,inf,0,48300,82
1,inf,0,27300,192
2,inf,0,49700,334
3,inf,0,35500,0
4,inf,0,14900,0
5,inf,0,23500,86
6,inf,0,15000,0
7,inf,0,55900,0
8,-nan,0,0,0
9,-nan,0,0,0
10,-nan,0,0,0
11,-nan,0,0,0
12,-nan,0,0,0
13,-nan,0,0,0
14,-nan,0,0,0
15,-nan,0,0,0
16,-nan,0,0,0
17,-nan,0,0,0
18,-nan,0,0,0
19,-nan,0,0,0
20,-nan,0,0,0
21,-nan,0,0,0
22,-nan,0,0,0
23,-nan,0,0,0
24,-nan,0,0,0
25,-nan,0,0,0
26,-nan,0,0,0
27,-nan,0,0,0
28,2695.18,0.0371032,11500,0
29,2217.63,0.0450932,11400,0
30,1564.03,0.0639374,10600,0
31,2131.38,0.0469179,11300,0
32,2298.23,0.0435118,11200,0
33,1838.29,0.0543984,10100,0
34,1946.15,0.0513836,10900,0
35,1739.25,0.0574961,10900,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
40,-nan,0,0,0
41,-nan,0,0,0
42,-nan,0,0,0
43,-nan,0,0,0
44,-nan,0,0,0
45,-nan,0,0,0
46,-nan,0,0,0
47,-nan,0,0,0
48,-nan,0,0,0
49,-nan,0,0,0
50,-nan,0,0,0
51,-nan,0,0,0
52,-nan,0,0,0
53,-nan,0,0,0
54,-nan,0,0,0
55,-nan,0,0,0
56,-nan,0,0,0
57,-nan,0,0,0
58,-nan,0,0,0
59,-nan,0,0,0
60,-nan,0,0,0
61,-nan,0,0,0
62,-nan,0,0,0
63,-nan,0,0,0
64,-nan,0,0,0
65,-nan,0,0,0
66,-nan,0,0,0
67,-nan,0,0,0
