node,throughput,latency,receivedByte,numCoding
0,inf,0,319000,0
1,inf,0,193200,907
2,inf,0,180700,775
3,inf,0,251600,97
4,176.032,0.635631,98800,0
5,126.64,0.789643,66200,0
6,96.8377,1.22918,68800,0
7,193.705,1.07142,93600,0
8,82.8758,1.4557,52600,0
9,83.1187,1.2031,37600,0
10,116.513,1.1794,40400,0
11,67.0769,2.03428,55400,0
12,74.7304,1.67931,44300,0
13,99.6621,1.00339,27100,0
14,67.5183,1.48108,41300,0
15,72.8992,1.37176,49000,0
16,66.1244,1.77762,60300,0
17,101.29,1.24407,43600,0
18,98.7907,1.33994,36800,0
19,76.2402,1.57052,54600,0
20,31.0798,3.21753,10200,0
21,8.9955,11.1167,24900,0
22,-nan,0,0,0
23,20.1821,4.95489,28200,0
24,10.6366,9.40153,1900,0
25,-nan,0,0,0
26,6.94917,14.3902,9900,0
27,9.63316,10.3808,1000,0
28,7.13823,14.0091,600,0
29,7.91582,12.6329,41500,0
30,6.6544,15.0277,2100,0
31,6.899,14.4948,100,0
32,109.867,0.910194,9000,0
33,7.00234,14.2809,10900,0
34,-nan,0,0,0
35,-nan,0,0,0
36,-nan,0,0,0
37,-nan,0,0,0
38,-nan,0,0,0
39,-nan,0,0,0
