node,throughput,latency,receivedByte,numCoding
0,inf,0,43600,36
1,inf,0,39900,150
2,inf,0,44700,169
3,inf,0,40100,2
4,inf,0,50600,62
5,inf,0,34600,184
6,inf,0,40500,197
7,inf,0,37900,6
8,inf,0,39000,45
9,inf,0,41000,194
10,inf,0,39400,143
11,inf,0,43100,5
12,inf,0,48200,63
13,inf,0,37400,187
14,inf,0,39200,156
15,inf,0,40700,0
16,inf,0,20200,0
17,inf,0,29900,98
18,inf,0,20200,1
19,inf,0,28800,0
20,inf,0,20900,0
21,inf,0,10900,0
22,inf,0,10900,0
23,inf,0,10900,0
24,inf,0,23500,0
25,inf,0,38900,165
26,inf,0,23500,11
27,inf,0,36800,0
28,1334.13,0.0749551,9600,0
29,-nan,0,0,0
30,1717.83,0.0582129,8100,0
31,1776.44,0.0562924,8700,0
32,-nan,0,0,0
33,-nan,0,0,0
34,-nan,0,0,0
35,-nan,0,0,0
36,1108.44,0.0902166,8100,0
37,2175.63,0.0459637,7300,0
38,1898.04,0.0526861,9400,0
39,1295.49,0.0771909,8900,0
40,1495.39,0.0668724,8000,0
41,2059.68,0.0485513,8100,0
42,934.774,0.106978,7900,0
43,1652.2,0.0605252,9200,0
44,1552.4,0.0644162,9200,0
45,2346.51,0.0426164,9100,0
46,2003.1,0.0499226,8600,0
47,2316.87,0.0431616,8900,0
48,-nan,0,0,0
49,1328.2,0.0752897,8700,0
50,1466.53,0.0681882,8400,0
51,2346.72,0.0426127,8900,0
52,1990.36,0.0502421,8800,0
53,1873.84,0.0533665,9500,0
54,1468.01,0.0681195,7400,0
55,2452.86,0.0407687,8100,0
56,2183.62,0.0457956,8800,0
57,2175.76,0.0459609,8000,0
58,2038.82,0.049048,8200,0
59,568.004,0.176055,9500,0
60,-nan,0,0,0
61,317.828,0.314635,9500,0
62,-nan,0,0,0
63,1619.29,0.0617555,10900,0
64,2080.52,0.048065,9000,0
65,1772.1,0.0564301,8900,0
66,1933.67,0.0517151,9800,0
67,1873.19,0.0533849,8800,0
