node,throughput,latency,receivedByte,numCoding
0,inf,0,282700,199
1,inf,0,232800,630
2,inf,0,217200,471
3,inf,0,244500,130
4,114136,0.00385056,171400,0
5,46464,0.0130216,240200,435
6,61231.6,0.0105174,241500,384
7,192309,0.00262271,196200,55
8,118293,0.00375313,165600,0
9,32096.1,0.0117767,142500,147
10,24562.3,0.0119567,111600,107
11,110523,0.00329912,137100,0
12,25264,0.0039582,35400,0
13,9181.34,0.0108917,37400,0
14,9227.06,0.0108377,35400,0
15,61222.3,0.00163339,35900,0
16,25855.4,0.00386766,34000,0
17,9881.23,0.0101202,34800,0
18,10429.3,0.00958841,33500,0
19,35325.2,0.00283084,34200,0
20,1201.05,0.0832608,27000,0
21,1322.33,0.0756239,26300,0
22,971.676,0.102915,26600,0
23,998.719,0.100128,26400,0
24,1027.45,0.0973284,24400,0
25,1311.75,0.0762343,25700,0
26,1228.55,0.081397,18900,0
27,805.463,0.124152,25000,0
28,1193.1,0.0838156,21300,0
29,1010.51,0.0989603,26200,0
30,1565.49,0.0638778,27300,0
31,243.073,0.4114,29600,0
32,613.319,0.163047,28300,0
33,891.016,0.112231,23700,0
34,-nan,0,0,0
35,262.449,0.381027,27000,0
36,708.837,0.141076,27200,0
37,738.44,0.135421,22100,0
38,607.418,0.164631,25500,0
39,-nan,0,0,0
